mech,index,alpha,a11,a12,a13,a21,a22,a23,a31,a32,a33,float_mismatch,hp_dps,theorem_pred_member,gap_kappa_over_T_minus_1,hp_min_margin,hp_margin_independent_start,consistent
M4a,92561,0.6666667666666666,-0.550590503504534,7.298339202921783e-07,219661.4844206421,-1109167.9076620948,-0.13938600905981563,8.332197521709685e-10,4.4884977724658025e-08,1656675.7665027548,-0.03138395591950421,False,40,True,-1.04456792316e-9,5.46934854583e-17,5.46934854583e-17,True
M4a,56666,0.6666667666666666,-10.923788391493813,-6.694708789083338e-06,327473556.1503052,26627.50889303999,-0.024663919332606758,8.382689393139964e-09,-5.065890718780952e-05,-119126534.8429747,-23.00605428442996,False,40,True,-1.04469171502e-9,5.47001615498e-17,5.47001615498e-17,True
M4a,330018,0.6666667666666666,-3.0574139959524222,-4.419689099657532e-05,317765222.6659163,1945216.9010876908,-21.161650070362285,-2.9442633407242583e-07,2.046173329389264e-09,-5028586.013503173,-0.2866712197862966,False,40,True,-1.04841664747e-9,5.4894973399e-17,5.4894973399e-17,True
M4a,152668,0.6666667666666666,-1.4738101673626942,5.285278923663473e-08,11705205.825177453,83039516.8556919,-3.1313376097626526,2.6736320990088284e-06,2.714237313445786e-08,-298994.8119157009,-0.37577143414024156,False,40,True,-1.04888201405e-9,5.49193359935e-17,5.49193359935e-17,True
M4a,239243,0.6666667666666666,-0.8136765160979014,-2.051464211290052e-06,41341767.12191449,727881.0689861694,-0.6346275490093302,1.8982473980316836e-06,1.4623711577113747e-10,-75018.60005125373,-0.02608641791000877,False,40,True,-1.05136504243e-9,5.50493871796e-17,5.50493871796e-17,True
M4a,168177,0.6666667666666666,-2.2238464891497687,26950068.10366978,2.6128670359060316e-09,-1.4055545008135076e-07,-2.325395720641856,-170428.3924255306,26205822.641089924,-1.7267856814466745e-06,-0.1388882759180648,False,40,True,-1.05144840962e-9,5.50537136374e-17,5.50537136374e-17,True
M4a,334736,0.6666667666666666,-0.20431414232191275,4118693.575483294,4.2500482438176975e-07,5.220929509778376e-08,-1.499768159796572,-33049122.035053186,108378.14719796473,-4.113956214466537e-09,-0.28728062182719627,False,40,True,-1.05477419475e-9,5.52278466709e-17,5.52278466709e-17,True
M4a,334646,0.6666667666666666,-54.927405053475496,-140954018.99991694,-1.1255194873757927e-05,7.959580004454578e-06,-4.182884187451947,6813217.572835622,49951759.32494576,4.929238073368083e-07,-1.2458972402984656,False,40,True,-1.05556969047e-9,5.52695463676e-17,5.52695463676e-17,True
M4a,160180,0.6666667666666666,-19.113172971682708,232649605.83307174,0.00017179332975434368,7.838034992675481e-08,-1.157093387158209,41746920.4823437,-4415212.734500332,-8.623405231548059e-06,-11.57024330008867,False,40,True,-1.05951542139e-9,5.54762016867e-17,5.54762016867e-17,True
M4a,320498,0.6666667666666666,-0.15171505819822345,3774863.305966034,9.690856883816234e-09,-2.1918112153195464e-07,-5.181449242448734,1208808.6913571106,-13295600.642111037,-9.101997396952542e-06,-0.4605256826874835,False,40,True,-1.06358040208e-9,5.56889699456e-17,5.56889699456e-17,True
M4d,29901,0.666666697351396,-0.10296048125657553,-6.384620816129175e-10,26388085.98070993,-2227956506.7682137,-15.218443557190634,7.437929104981045e-05,-3.6739317246037184e-08,66606.3888718654,-0.4308477125959533,False,40,True,-3.47692164541e-9,5.58619381093e-17,5.58619381093e-17,True
M4a,319288,0.6666667666666666,-3.2183381716162716,-1112644612.159643,-7.25203485733239e-07,2.4991046321468396e-08,-0.36730627831329404,58860.65182435154,2024508.7951132432,3.648067995687854e-06,-0.6692786258829587,False,40,True,-1.07302177161e-9,5.61833729149e-17,5.61833729149e-17,True
M4a,284374,0.6666667666666666,-4.259609904321888,-1.8241638319239935e-06,-218002260.98667982,49934607.915849164,-2.756129416846637,-1.1398084353229175e-05,-4.511268712558152e-08,448207.60653849255,-2.479930160852005,False,40,True,-1.07321625766e-9,5.61935026687e-17,5.61935026687e-17,True
M4a,423513,0.6666667666666666,-0.05588900225484778,3.47221274746857e-09,5108.995027714552,-189875034.4981137,-2.8875823676586205,-3.846927173223076e-08,5.510611144786621e-06,167429263.65358022,-6.005390435206119,False,40,True,-1.07351049696e-9,5.62088981278e-17,5.62088981278e-17,True
M4a,295801,0.6666667666666666,-0.33508753895519616,6.111671430954901e-09,821051.2890232545,-3146673.5059459247,-0.024522345016423926,4.3576728573673266e-08,-3.0267144009333925e-06,285365.2701421792,-0.5353887333629762,False,40,True,-1.07435061848e-9,5.62529237812e-17,5.62529237812e-17,True
M4a,20742,0.6666667666666666,-1.174985409700391,-2.1039846186467986e-08,3021849.0176141188,29169217594.471546,-292.19940584742164,-0.0001879912834498791,-1.873253168286089e-07,-1005000.498555946,-1.5396411198910815,False,40,True,-1.07588390032e-9,5.63331601118e-17,5.63331601118e-17,True
M4a,382501,0.6666667666666666,-1.0230750096579497,2.7890297986594634e-08,728730.0496418147,-489980.2092956013,-0.020724376751527565,8.973564335442663e-10,3.78240211036654e-07,9229424.961039219,-0.9274671330547937,False,40,True,-1.07727281194e-9,5.64058773749e-17,5.64058773749e-17,True
M4a,285231,0.6666667666666666,-0.08364386935755001,23686704.782910902,-9.241759546586886e-08,5.232449749885729e-09,-5.959224178878388,-4783228.38041056,777311.1382716554,5.91426601603629e-07,-1.0543003581950512,False,40,True,-1.07872601815e-9,5.64819708138e-17,5.64819708138e-17,True
M4a,193256,0.6666667666666666,-0.9482734332147242,-2.6976132637439586e-05,-4831029.924840411,279977.39068475156,-0.2346276750771556,-4.2758946875908044e-09,-7.281190418445515e-06,1595577056.0347664,-57.88054413800921,False,40,True,-1.07948604289e-9,5.65218776792e-17,5.65218776792e-17,True
M4a,327229,0.6666667666666666,-1.007429335008939,12535065.093193898,-4.168374980258508e-07,8.198507226645124e-07,-22.536785728768102,-148034427.5199895,66357534.661461204,9.447816296384904e-06,-32.36237836839027,False,40,True,-1.08108958455e-9,5.6605731319e-17,5.6605731319e-17,True
M4a,335593,0.6666667666666666,-0.1113606649565903,-2.7917274426221654e-09,36804.70439804973,2052493.3721954206,-0.029879883785526955,-3.99651431467409e-09,-3.29121670930096e-05,-77685373.98517974,-10.52400671478494,False,40,True,-1.09076328197e-9,5.71122431667e-17,5.71122431667e-17,True
M4a,243542,0.6666667666666666,-9.438079409662228,79996493.1253518,0.00027877138239253406,-8.719044618932151e-07,-0.6939070900331363,21115576.7577607,-335536.8916493381,1.4373487926904613e-08,-0.516409895196599,False,40,True,-1.09165614609e-9,5.71590875212e-17,5.71590875212e-17,True
M4a,428307,0.6666667666666666,-25.622690723833838,-5.012196771812589e-05,143671827.64408353,-31854.702545109765,-0.08637964491213436,3.8888977619599844e-10,-8.279716961074105e-08,6653085.443240489,-0.08209172464791069,False,40,True,-1.09184125507e-9,5.71686953979e-17,5.71686953979e-17,True
M4a,30079,0.6666667666666666,-3.362537528476402,29937776.2680091,5.572297039426871e-06,-6.9943075875656325e-09,-0.12994461273277141,-13069052.030831123,9795.960133987364,7.641515431267901e-09,-0.05234216262874691,False,40,True,-1.09189743242e-9,5.71716723818e-17,5.71716723818e-17,True
M4d,103405,0.6666666820185054,-0.9930868173950406,6.2825899465213696e-09,-97058804.83955473,4573325.968820343,-0.031940587604947814,-1.7076181928699277e-07,1.7017029783807384e-09,335568.4584441615,-0.10138339035223058,False,40,True,-7.11784497939e-9,5.72147006948e-17,5.72147006948e-17,True
M4a,396711,0.6666667666666666,-0.37561537487633256,6.083966605633481e-09,2711375928.5729113,1059915339.2049037,-27.29489437082246,-0.02882031106596396,-5.738259909245004e-10,-5105.704036236193,-8.540031042348572,False,40,True,-1.09476811439e-9,5.7321926928e-17,5.7321926928e-17,True
M4d,69632,0.6666666776708656,-1.896508304023191,-28312587.06335769,-2.4842338892400247e-07,-4.890468789962671e-08,-0.8528750166087465,51953446.31772416,1217057884.662127,1.4274498827815742e-07,-8.800510976096954,False,40,False,9.96813976959e-9,-5.74342856241e-17,-5.74342856241e-17,True
M4a,225446,0.6666667666666666,-9.153678522088441,-6.9403978975297445e-06,-55289368.321184196,1245097.8384921737,-0.20863915221574064,-8.522065324265836e-09,-4.42349312100599e-09,623099.4327523278,-0.134022668075454,False,40,True,-1.09745692157e-9,5.74627309297e-17,5.74627309297e-17,True
M4a,64329,0.6666667666666666,-0.07293488119667126,22780888.784997676,5.7998660052941795e-08,-8.949814650636842e-09,-0.9110952440612512,-1754319.4922717025,7663147.485330295,2.6050585853823912e-05,-27.50139517178508,False,40,True,-1.09844281102e-9,5.75143525388e-17,5.75143525388e-17,True
M4a,131286,0.6666667666666666,-0.054880684419312833,-4.132767058012602e-09,167249.8130094807,-961158.9549890102,-0.14867346692383826,-4.83172496092247e-08,-6.024217288832386e-09,124490.22645762576,-0.014635597782015584,False,40,True,-1.1010189733e-9,5.7649236162e-17,5.7649236162e-17,True
M4a,417524,0.6666667666666666,-32.50043038538967,56788472.878602535,6.877785065100972e-05,-3.7031354181335226e-06,-2.54698991289997,38513808.44020055,-631521.2883139809,4.122866488363793e-09,-0.09956683977928794,False,40,True,-1.10859066307e-9,5.80457304609e-17,5.80457304609e-17,True
M4a,325942,0.6666667666666666,-8.982903156892313,-5.635576690445966e-07,34222888.69593934,-52308721.8998709,-10.738501944841186,7.407183032667642e-07,-9.934627159020256e-06,55437934.913168214,-6.13909854337711,False,40,True,-1.10913825343e-9,5.80743667912e-17,5.80743667912e-17,True
M4a,153581,0.6666667666666666,-0.44273205056565584,1.1484166882324137e-07,81072.17774695343,17766064.069236223,-4.928189122728146,-1.7184026065593714e-08,4.908113865184486e-06,-271809490.80837375,-1.0706984600168183,False,40,True,-1.11139489868e-9,5.81924967263e-17,5.81924967263e-17,True
M4a,407289,0.6666667666666666,-0.3591833850967621,113580798.84356397,2.1050403975988906e-07,-1.679336090167678e-08,-30.65020798226965,29549588.294373393,-235301.1685963336,4.23758347301393e-07,-0.4280538678524866,False,40,True,-1.11345390074e-9,5.83003135716e-17,5.83003135716e-17,True
M4a,406877,0.6666667666666666,-11.851220756245432,-2.3022210632347922e-05,16905531767.3394,14540870.950292198,-11.21185974419574,-3.3855783821007835e-05,-2.3095833039230467e-08,-259428.94468181414,-2.863937098128751,False,40,True,-1.11366693321e-9,5.83115180186e-17,5.83115180186e-17,True
M4a,155942,0.6666667666666666,-0.12285703070193867,32699.04189278396,7.329469166967317e-09,3.1252667227310116e-06,-1.0534765892693105,-114060011.81504446,197483474.9348555,-1.8855530614355393e-07,-33.95799583206192,False,40,True,-1.12201476337e-9,5.87485547775e-17,5.87485547775e-17,True
M4a,36640,0.6666667666666666,-0.4547149160909125,29420453.566144273,-3.918979523628221e-07,1.8907378230950293e-09,-0.14649223336980552,362409.196247032,-3877852.339177842,-9.153659049078434e-06,-3.7038493413750206,False,40,True,-1.12325278358e-9,5.88133991044e-17,5.88133991044e-17,True
M4a,438137,0.6666667666666666,-0.33098342067364395,2454251.57775361,-1.4105365276238067e-06,1.0808125422289968e-07,-0.8288288464449965,-22816018.01953304,7767994.1640839325,3.9494530322010647e-07,-9.461588371372832,False,40,True,-1.1244334951e-9,5.88752185609e-17,5.88752185609e-17,True
M4a,158540,0.6666667666666666,-0.7961254125624075,6.227960202445777e-08,83551.35221097736,-13435974.425705818,-0.6568891662955438,2.597201185403863e-09,6.578947922598787e-06,79537324.04518226,-1.0187968875754487,False,40,True,-1.12715718388e-9,5.90178196721e-17,5.90178196721e-17,True
M4a,169887,0.6666667666666666,-2.038371857487181,4682927.725816815,6.94003873021888e-07,-7.495962343861891e-08,-0.1812210511205384,387972.8438325065,-18229054.38669348,-8.519972303977346e-07,-0.5350042403658446,False,40,True,-1.12991585526e-9,5.91623182804e-17,5.91623182804e-17,True
M4a,211222,0.6666667666666666,-0.08318372834537997,113474.37275008945,6.756544724260516e-08,8.880479951565243e-07,-1.3868936868873747,-261667384.18701977,1009961.4938690495,1.9280467666788404e-08,-1.5510942559488679,False,40,True,-1.13369463254e-9,5.93601209091e-17,5.93601209091e-17,True
M4a,412929,0.6666667666666666,-0.038239964823715084,1.1938967371187432e-10,312842.64133963187,650831596.0367174,-16.311851108366504,-2.9924462456387715e-05,-5.304971933015984e-06,-23291042.49663368,-45.365990073778185,False,40,True,-1.13541265812e-9,5.94500727477e-17,5.94500727477e-17,True
M4a,106599,0.6666667666666666,-3.2449221791614544,-1.2941201469025775e-05,-1527864.726912653,290123.9670492391,-0.01225557995792456,5.874164725280873e-10,-2.4851100740836158e-06,27747483.0839621,-1.8455008121087046,False,40,True,-1.13906264087e-9,5.9641521352e-17,5.9641521352e-17,True
M4a,32825,0.6666667666666666,-0.21728337885348353,-1.736647366764952e-08,74002.5006868748,-130927813.54477061,-11.050158033649945,5.880780640063033e-08,-7.989780361556013e-06,93895445.35948807,-2.2609734173786187,False,40,True,-1.14095881293e-9,5.97404692839e-17,5.97404692839e-17,True
M4d,99694,0.666666680289489,-0.5988070065666199,3.588805239256496e-10,85143.28104925099,849856563.5695105,-0.7033321888207213,2.0986330260333516e-09,-6.173206628239474e-07,-83557210.02330086,-0.21657163174511163,False,40,False,8.39705349874e-9,-5.9895285969e-17,-2.73449697203e-17,True
M4a,392288,0.6666667666666666,-0.021363802736254295,77156.04441853843,-3.1386449375231395e-08,6.23049224677992e-08,-0.364315541346006,27710330.12095285,-10185410.062602477,-6.303266905619139e-07,-16.69557670428001,False,40,True,-1.14790007944e-9,6.01039179873e-17,6.01039179873e-17,True
M4a,66896,0.6666667666666666,-0.7563460337074757,-8.64104138947232e-09,-6378557.579692428,7013130144.931401,-37.749957623008356,-0.0013650141726375409,9.127903294351747e-08,56483.27184508635,-0.5280611929945297,False,40,True,-1.14891140924e-9,6.01568932515e-17,6.01568932515e-17,True
M4a,393504,0.6666667666666666,-0.3918036375823319,-1789069.3816527508,-4.489253279736393e-06,-3.4721438089172347e-07,-3.538119998713098,252083381.03389212,2318627.9308273406,-4.601078051914627e-09,-4.501203223817505,False,40,True,-1.1498308922e-9,6.02050303001e-17,6.02050303001e-17,True
M4a,390975,0.6666667666666666,-1.6934845143453685,164419.28441652263,5.055114473002292e-06,-0.004479255842136709,-302.49667546672475,309143272636.3352,-8113684.457523571,-3.519828242339388e-09,-4.803921254859811,False,40,True,-1.15616264311e-9,6.05365663699e-17,6.05365663699e-17,True
M4a,270949,0.6666667666666666,-0.00720590325621242,-8502.91421216692,2.0887183239260426e-10,2.50536562127744e-06,-1.0223802099983628,12511593.971957017,5437862.29761977,-1.849292443261956e-07,-0.46857036649011413,False,40,True,-1.1574278685e-9,6.06028140264e-17,6.06028140264e-17,True
M4a,413939,0.6666667666666666,-0.1835198804189335,-10255771.194580236,4.910800274049305e-09,1.726141254110566e-07,-12.755082842523962,5793982.810389885,8783401.93947859,8.952115743656015e-07,-1.3304834511360941,False,40,True,-1.15770870211e-9,6.06174923865e-17,6.06174923865e-17,True
M4a,234854,0.6666667666666666,-1.0503993268199896,-9446749.462499604,4.1890385707715887e-07,-2.338347209336994e-07,-4.480910606875155,37475421.96038689,4055439.27347162,-1.1962027718183855e-06,-1.820176103078716,False,40,True,-1.16059052643e-9,6.07683985695e-17,6.07683985695e-17,True
M4a,389142,0.6666667666666666,-0.8042766274700582,5.670491845738973e-09,1015161.2938007794,1621939.6575365767,-0.041861878984456945,-1.1216610319898225e-08,-2.1534680749484365e-07,-153025.50778075377,-0.04465567291157653,False,40,True,-1.16325320581e-9,6.09078189712e-17,6.09078189712e-17,True
M4d,103967,0.6666666777066016,-0.40545431477713517,280117.1163588879,-2.0482552151843194e-09,-3.48737376462205e-06,-0.7049295632526165,893051877.0590603,-103927209.742723,4.5068511406701045e-10,-0.7303401790949362,False,40,False,1.05697863814e-8,-6.1098613212e-17,-6.1098613212e-17,True
M4a,352963,0.6666667666666666,-48.87878288707599,-45986441.69375614,6.8789641227001504e-06,1.751752392554115e-07,-0.12388678123221092,3693228.2012129417,7283955.622623398,3.20162195662342e-08,-1.2190612547619244,False,40,True,-1.16838462014e-9,6.11764801088e-17,6.11764801088e-17,True
M4d,72557,0.6666666839404528,-0.9608080872434009,64378425.649677984,2.0916880132571443e-07,-8.775104059435695e-08,-1.0972567556306756,31666164.41062232,-63043763.223901674,-2.25468118160195e-08,-3.7494125898568047,False,40,False,6.76415675619e-9,-6.1178647408e-17,-6.1178647408e-17,True
M4a,286947,0.6666667666666666,-33.122931109954315,0.0002473376764722379,41229996.09120603,-317708.4814028025,-2.8181207417971996,-8.392430293874287e-09,-5.955809099268156e-06,6584020956.47776,-5.513306209599895,False,40,True,-1.16889329144e-9,6.12031364143e-17,6.12031364143e-17,True
M4a,413309,0.6666667666666666,-2.3640962796475766,-9.14943595947929e-08,-17360785.894457445,313502.24799078365,-0.023631643474388266,-5.71277109409024e-10,2.2700436114003844e-05,43753188.20997136,-25.434764264786377,False,40,True,-1.16906660525e-9,6.1212216164e-17,6.1212216164e-17,True
M4a,423479,0.6666667666666666,-0.18354701219028255,3729851.873339792,-1.7024168464628573e-07,8.952682367674937e-08,-3.1435100657052373,29498762.854806762,-158494.49447448528,-9.887212549398213e-09,-0.18034955702797328,False,40,True,-1.17997151306e-9,6.17831662595e-17,6.17831662595e-17,True
M4a,325557,0.6666667666666666,-0.10736909977516516,822372.1154972706,-1.5170242182680916e-08,-6.893154857186101e-07,-2.063139547974847,-10218902.719167834,16784699.12959336,-4.741096690560524e-07,-3.799668434229585,False,40,True,-1.18518759359e-9,6.20562925315e-17,6.20562925315e-17,True
M4d,73241,0.6666666850252329,-0.40201082273762534,105052360.28452842,-2.592511661979293e-07,-9.353178717470742e-13,-0.0020358799372689356,-84973.63265320714,2195481.685235098,-1.9228521987623214e-08,-0.8841254427482412,False,40,False,6.47155293823e-9,-6.22079513479e-17,-4.40268646406e-17,True
M4a,324187,0.6666667666666666,-0.2586874660919339,-21755.12025717219,1.5042234901051393e-08,9.089349319425417e-06,-0.48328656073613896,125268052.28709581,352583.8782382324,9.76211851956511e-11,-0.04586186691510322,False,40,True,-1.18864432761e-9,6.22372792871e-17,6.22372792871e-17,True
M4a,428766,0.6666667666666666,-1.232439431617081,20482915.734740812,-4.185788236850352e-06,-1.356656146684011e-06,-6.871200287732213,349514892.07198524,-51809.17388468463,-1.0924481789491517e-09,-0.26135651625732115,False,40,True,-1.19513650591e-9,6.25772174577e-17,6.25772174577e-17,True
M4a,414101,0.6666667666666666,-2.1344160627536612,1679242.47795732,2.1449272487952e-07,-7.961465678807554e-07,-0.10223509967126158,399507.286950591,-453510432.54651105,9.690720308416735e-07,-8.3198027974199,False,40,True,-1.19531162444e-9,6.25864181599e-17,6.25864181599e-17,True
M4a,403143,0.6666667666666666,-0.18943199593032714,-24180.0850742066,-1.443860449594389e-07,-1.2386452683194745e-06,-0.2487943134179747,79578603.78150739,3957852.7240545517,2.3949593210501873e-09,-0.9642451604219685,False,40,True,-1.19613056385e-9,6.26292619741e-17,6.26292619741e-17,True
M4a,430722,0.6666667666666666,-1.649557749534275,1427142781.1455374,8.946549276952646e-07,-9.70521784674961e-09,-12.093339021992236,1322381.9850322735,-56097.263457649264,-2.6008665694390673e-06,-0.03166788449617276,False,40,True,-1.19617661004e-9,6.26317067901e-17,6.26317067901e-17,True
M4a,390522,0.6666667666666666,-1.0110599431051719,-1.5782648745097407e-07,-35066075.08093333,8739176.115187244,-1.2208736524661215,2.3710031352803353e-07,-2.3324830254820605e-09,399767.6403206137,-0.5922229194818628,False,40,True,-1.19628051024e-9,6.26371099357e-17,6.26371099357e-17,True
M4a,168681,0.6666667666666666,-1.2411292272946306,-5034964.973369284,-2.874576668624111e-09,1.965151975219055e-07,-0.22817822668708893,24337.633927550385,1955526180.0609612,-0.00011976851723681347,-5.049103939728399,False,40,True,-1.19948330961e-9,6.28048311959e-17,6.28048311959e-17,True
M4a,193867,0.6666667666666666,-70.00386132202003,0.00028071245301286704,384493311.4938,-1219359.9314272658,-4.540305770266429,-1.278956336174532e-07,2.1554008819608613e-08,15258332.962627698,-0.13430372217038436,False,40,True,-1.20015827665e-9,6.28401590122e-17,6.28401590122e-17,True
M4a,293061,0.6666667666666666,-11.894383892692016,6581330.332354786,-7.32569360078641e-08,5.158079708811895e-07,-0.8078424336930913,7530064.649214874,-257301615.87900504,7.572531620046637e-07,-7.918702480808019,False,40,True,-1.20507310815e-9,6.30974805982e-17,6.30974805982e-17,True
M4a,193067,0.6666667666666666,-1.3563001575223046,20508584.240559552,-9.01370998893175e-06,8.395323450143105e-10,-0.014271926234943175,1246771.3481497364,-4519953.904056133,-2.372210832711183e-07,-35.62753728779894,False,40,True,-1.20772907088e-9,6.32365476054e-17,6.32365476054e-17,True
M4a,348942,0.6666667666666666,-2.4952020085735858,6.344525830489209e-07,6595304.889374684,-1116644.4997103042,-0.14080551380679976,1.1619736574160245e-08,-2.3031537441906782e-08,711642.4208821673,-0.08901305771933031,False,40,True,-1.2130846416e-9,6.35169768948e-17,6.35169768948e-17,True
M4a,115940,0.6666667666666666,-1.860726071220444,52631715.21149647,-2.112671129227147e-06,1.506693138546231e-08,-0.8383532428001995,7830559.599285237,-1903632.4105280382,-8.095904897512756e-06,-3.001094362508298,False,40,True,-1.21594178338e-9,6.36666609276e-17,6.36666609276e-17,True
M4a,243368,0.6666667666666666,-0.04078593455478937,1730669.2212329602,-1.2303379091784143e-09,-1.6906104088810132e-06,-95.81241501224184,-239031120.8459086,436713.32047741784,-2.887590284499452e-08,-0.27586736516728405,False,40,True,-1.21738190536e-9,6.37419753466e-17,6.37419753466e-17,True
M4a,153099,0.6666667666666666,-6.247821471955917,18196629.51328651,-3.157478229166074e-08,-1.9514561726418092e-09,-0.05141918003499928,76201.01736912325,-85723793.93249023,3.1929046102888793e-07,-2.207836907069576,False,40,True,-1.22275892722e-9,6.40235123545e-17,6.40235123545e-17,True
M4d,54196,0.666666679743715,-0.1665382313690677,-4.5067290629906363e-08,695550.8244169957,25540633.81022063,-0.1339041640392968,1.843657847649126e-09,-5.567007321849194e-08,-21383716.936706036,-0.2273170746014243,False,40,True,-9.3677944314e-9,6.41425017886e-17,6.41425017886e-17,True
M4a,416974,0.6666667666666666,-0.8502761311396031,3.1586510375670605e-07,-2144288.935972774,193935.17760149404,-0.10255873215116458,-9.075848742387642e-09,-5.105452607068161e-09,775177.9703751045,-0.022058509386028772,False,40,True,-1.23147350372e-9,6.44798148255e-17,6.44798148255e-17,True
M4a,360109,0.6666667666666666,-0.0675865576998469,1.8594077895165636e-09,902498.5780316547,-13966555.202750798,-1.082480820006827,1.063045760891942e-06,-2.0581187337225974e-06,64200355.59034664,-66.00249549355136,False,40,True,-1.23641461425e-9,6.47385229618e-17,6.47385229618e-17,True
M4a,417156,0.6666667666666666,-0.7175562287956619,-4.451547378511908e-07,316352921.2058495,-283511.7943681342,-0.27882956278031285,-3.463542891224523e-06,1.5143559279555775e-08,3365833.7477561356,-9.003435204918842,False,40,True,-1.2375278462e-9,6.47968251917e-17,6.47968251917e-17,True
M4a,406607,0.6666667666666666,-2.9105286741234804,1.0291467840391457e-06,16792598.516733374,18558912.600366555,-7.359628474654501,-5.068349723951198e-07,-6.530437747252026e-08,-9422761.929938257,-0.8180664657273509,False,40,True,-1.23857663665e-9,6.48517221196e-17,6.48517221196e-17,True
M4a,385982,0.6666667666666666,-0.22063026520311993,-6.042173447942015e-09,663858.4324834507,414848781.33012456,-19.869232167300254,2.4562136081238257e-05,-2.3520727365263847e-07,-1082508.5960042535,-0.40580524135438173,False,40,True,-1.23942406937e-9,6.48961204226e-17,6.48961204226e-17,True
M4a,342090,0.6666667666666666,-0.750467998169874,4.271798213791328e-07,-129615291.3816817,586438.3026237908,-0.5502754469726635,1.7612474272005e-07,2.8006079073206056e-09,2925021.903101709,-3.2126473381562417,False,40,True,-1.24455570161e-9,6.51647871134e-17,6.51647871134e-17,True
M4a,221886,0.6666667666666666,-0.860269337148366,-3.559309455981681e-05,623732.8646349604,2352330.881329601,-4.250433767609988,2.451933781777798e-09,1.8226207504409957e-05,-47717137791.35416,-114.25350456167001,False,40,True,-1.24552074508e-9,6.52154103987e-17,6.52154103987e-17,True
M4a,71265,0.6666667666666666,-0.4553536005257591,5.28638553318846e-08,5844209.394287771,45178495.359390095,-6.05302124201508,2.9246170056242462e-05,-7.684076074771575e-06,-156985873.82356617,-89.73545429712048,False,40,True,-1.24572976542e-9,6.52262981519e-17,6.52262981519e-17,True
M4a,125456,0.6666667666666666,-0.5477597609617186,3964552.588661055,-8.599292352971343e-09,-7.564504388873231e-06,-3.3069037645672266,-4568246.426738377,1596475.847960298,-6.430009721616504e-09,-0.09524905526189249,False,40,True,-1.25146939325e-9,6.55268564038e-17,6.55268564038e-17,True
M4a,353342,0.6666667666666666,-1.495860048871627,-2496259.0329675796,2.653339844922589e-07,2.4772982598264306e-05,-13.607084131180589,312948777.9671943,38818651.93926551,-2.26913416421182e-07,-8.89026524100641,False,40,True,-1.2534542822e-9,6.56307300024e-17,6.56307300024e-17,True
M4a,179253,0.6666667666666666,-0.12496247881825605,5.046682062542659e-09,-1801294.469161166,852293.2372883407,-0.04148367897675779,6.961628975495856e-08,5.305227223935288e-07,478792.1280829458,-0.8461179501568641,False,40,True,-1.25902862734e-9,6.59226196778e-17,6.59226196778e-17,True
M4a,234767,0.6666667666666666,-0.34683961796769186,-1.0375914565928987e-07,3663502.306832185,3196168.45643923,-0.5268765211462204,-1.10704572541072e-07,-9.052105337211437e-08,-12488600.019831102,-4.774961162665199,False,40,True,-1.25954074723e-9,6.59494111268e-17,6.59494111268e-17,True
M4a,292944,0.6666667666666666,-187.97186221659845,-60850811340.57805,2.5589440946287033e-05,-1.3851112961763516e-08,-5.966667565819597,1608185.8619532413,232781795.0824551,0.0003863716476251662,-121.19779117410204,False,40,True,-1.25985119194e-9,6.59656526655e-17,6.59656526655e-17,True
M4a,287189,0.6666667666666666,-4.052413569664713,2685770.7961555775,-6.777470232510117e-08,4.6435120812626613e-07,-0.4227005776479516,-1531931.4830320238,3595505493.2135844,-9.069965983966113e-06,-51.53345687252461,False,40,True,-1.26785579814e-9,6.63847795724e-17,6.63847795724e-17,True
M4a,71040,0.6666667666666666,-0.7186457159661618,1.1525311282516464e-07,629225.3678464257,4565125.226384592,-1.347573395011156,9.416244970313107e-07,7.575861274066492e-07,-44413736.006698266,-0.7860923553392929,False,40,True,-1.26953608502e-9,6.64729130832e-17,6.64729130832e-17,True
M4a,349510,0.6666667666666666,-0.041620700281150946,-8.299530471499596e-10,6306.396007586772,-99445402.07578944,-3.206758384791609,6.216544596325495e-08,8.385643016755066e-05,853077251.5576203,-23.91918886045327,False,40,True,-1.27937610192e-9,6.69879746657e-17,6.69879746657e-17,True
M4a,270739,0.6666667666666666,-0.0038274572813122676,-8.599095143386873e-11,1476.0236559097325,96060346.18284576,-0.6756786369081231,7.267788330488058e-07,-9.105149353640796e-05,-23926374.108378526,-7.827635018028289,False,40,True,-1.28411312779e-9,6.72360568237e-17,6.72360568237e-17,True
M4d,107639,0.6666666849730194,-30.939556844518865,2.947418620337412e-07,-11873576238.734306,4205664323.2380056,-66.21410549219297,5.829895652740647e-05,6.39472411355871e-07,58819383.91861296,-52.48620385532891,False,40,False,7.01998838562e-9,-6.72878825762e-17,-6.72096630856e-17,True
M4a,9569,0.6666667666666666,-62.7808569988425,1100721087.0775385,-2.132405119183503e-05,-3.222484447401726e-06,-10.219632830657766,77722920.96554801,-3774166.161596316,2.63802827146136e-07,-3.0029780117932825,False,40,True,-1.28638180688e-9,6.73548180633e-17,6.73548180633e-17,True
M4a,422110,0.6666667666666666,-1.8186190870321495,1450339.3442431034,2.8512054112778015e-09,-1.006060580114334e-06,-0.2826464873762369,-152874.77761030258,1140077486.653448,-2.86754719345449e-07,-2.934417775544047,False,40,True,-1.30348519916e-9,6.82503405986e-17,6.82503405986e-17,True
