triple,beta12,beta13,beta23,alpha,T1,T_alpha,W_over_T1,evidence
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999992373014141,4.19736659610103,4.19767465598632,7.33936095983429e-05,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999993339153709,4.19736659610103,4.1976356312953,6.40961870038376e-05,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999994182908671,4.19736659610103,4.19760155038258,5.59765929840883e-05,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999994919781953,4.19736659610103,4.19757178691279,4.88856065027647e-05,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999995563312669,4.19736659610103,4.19754579391172,4.2692913900452e-05,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.99999612532488,4.19736659610103,4.19752309370842,3.72847126428264e-05,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999996616144847,4.19736659610103,4.1975032691525,3.25616188968693e-05,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999997044790765,4.19736659610103,4.19748595594489,2.8436840369283e-05,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.99999741913846,4.19736659610103,4.19747083594075,2.4834580761481e-05,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999997746066095,4.19736659610103,4.19745763130123,2.16886464690717e-05,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999998031580553,4.19736659610103,4.19744609938656,1.89412298671944e-05,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999998280927798,4.19736659610103,4.19743602829617,1.65418467864121e-05,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999998498689271,4.19736659610103,4.19742723297415,1.44464086540637e-05,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999998688866063,4.19736659610103,4.19741955180816,1.26164122007428e-05,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.99999885495243,4.19736659610103,4.19741284365933,1.1018231846005e-05,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999,4.19736659610103,4.19740698526841,9.62250174057384e-06,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999126673838,4.19736659610103,4.19740186899071,8.40357611673919e-06,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999237301414,4.19736659610103,4.19739740081792,7.33905799818574e-06,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999333915371,4.19736659610103,4.19739349865058,6.40938763243492e-06,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999418290867,4.19736659610103,4.19739009078947,5.59748306477294e-06,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999491978195,4.19736659610103,4.19738711461803,4.88842623745122e-06,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999556331267,4.19736659610103,4.1973845154518,4.26918887356182e-06,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999612532488,4.19736659610103,4.19738224553358,3.72839307598568e-06,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999661614485,4.19736659610103,4.19738026315587,3.25610225677275e-06,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999704479076,4.19736659610103,4.19737853189451,2.84363855465372e-06,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999741913846,4.19736659610103,4.1973770199394,2.48342338655237e-06,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999774606609,4.19736659610103,4.19737569951,2.1688381894794e-06,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999803158055,4.19736659610103,4.19737454634488,1.89410280742616e-06,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.99999982809278,4.19736659610103,4.19737353925594,1.65416928808842e-06,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999849868927,4.19736659610103,4.19737265973907,1.44462912764177e-06,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999868886606,4.19736659610103,4.19737189163416,1.26163226587208e-06,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999885495243,4.19736659610103,4.1973712208282,1.10181635720621e-06,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.9999999,4.19736659610103,4.19737063499591,9.6224496612991e-07,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999912667384,4.19736659610103,4.19737012337333,8.40353640189349e-07,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999923730141,4.19736659610103,4.19736967656,7.3390276975899e-07,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999933391537,4.19736659610103,4.19736928634629,6.4093645354648e-07,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999941829087,4.19736659610103,4.19736894556248,5.59746544156805e-07,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.99999994919782,4.19736659610103,4.19736864794709,4.88841279320836e-07,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999955633127,4.19736659610103,4.1973683880318,4.26917862072639e-07,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999961253249,4.19736659610103,4.197368161041,3.72838525405387e-07,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999966161448,4.19736659610103,4.19736796280401,3.25609629843498e-07,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999970447908,4.19736659610103,4.19736778967847,2.84363400348073e-07,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999974191385,4.19736659610103,4.19736763848341,2.48341991498161e-07,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999977460661,4.19736659610103,4.19736750644081,2.16883554020073e-07,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999980315806,4.19736659610103,4.19736739112457,1.8941007942283e-07,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999982809278,4.19736659610103,4.19736729041588,1.65416775798187e-07,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999984986893,4.19736659610103,4.19736720246435,1.44462796614891e-07,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999986888661,4.19736659610103,4.19736712565397,1.26163137142312e-07,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.999999988549524,4.19736659610103,4.19736705857346,1.10181566674325e-07,FLOAT
"mutualistic_mixed_(0.2,0.8,0.5)",0.2,0.8,0.5,0.99999999,4.19736659610103,4.1973669999903,9.622444546837e-08,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666676666667,11.827804920294,1.67583900535147e+23,1.41686392077373e+22,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66666667726311,11.827804920294,1.40848394137424e+23,1.19082446055361e+22,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666677895128,11.827804920294,1.1837814326396e+23,1.00084626066878e+22,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666678564843,11.827804920294,9.94926815878253e+22,8.41176213661732e+21,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666679274502,11.827804920294,8.36201151818554e+22,7.0697915416563e+21,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666680026488,11.827804920294,7.02797735718258e+22,5.94191179558943e+21,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666680823326,11.827804920294,5.90676879630666e+22,4.99396873393801e+21,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666681667691,11.827804920294,4.96443233811929e+22,4.19725584888652e+21,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666682562417,11.827804920294,4.17243137365841e+22,3.52764642448524e+21,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666683510509,11.827804920294,3.50678233616775e+22,2.96486318450421e+21,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666684515149,11.827804920294,2.94732767568506e+22,2.49186361759152e+21,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66666668557971,11.827804920294,2.47712561348466e+22,2.09432403575953e+21,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666686707767,11.827804920294,2.08193734727564e+22,1.76020602411482e+21,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666687903105,11.827804920294,1.74979537967082e+22,1.47939147750783e+21,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666689169739,11.827804920294,1.47064171196023e+22,1.24337670588134e+21,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66666669051192,11.827804920294,1.23602283535257e+22,1.04501455991366e+21,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666691934155,11.827804920294,1.03883389723237e+22,8.78298132437026e+20,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666693441218,11.827804920294,8.73103493583035e+21,7.38178807874125e+20,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666695038169,11.827804920294,7.33812893445921e+21,6.20413422770317e+20,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666696730369,11.827804920294,6.16744032721044e+21,5.21435749809198e+20,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666698523499,11.827804920294,5.1835175656316e+21,4.3824848317694e+20,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666700423579,11.827804920294,4.35656489722093e+21,3.68332495046987e+20,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666702436989,11.827804920294,3.66154013299293e+21,3.0957055494807e+20,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666704570486,11.827804920294,3.0773962476291e+21,2.6018320967984e+20,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666706831235,11.827804920294,2.58644372960376e+21,2.186748722213e+20,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666709226825,11.827804920294,2.17381534228459e+21,1.83788569132957e+20,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666711765299,11.827804920294,1.82701565102426e+21,1.54467854630362e+20,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666714455177,11.827804920294,1.53554266711392e+21,1.29824821888908e+20,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666717305492,11.827804920294,1.29056982264016e+21,1.09113215117863e+20,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666720325813,11.827804920294,1.08467872265783e+21,9.17058346808498e+19,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666723526278,11.827804920294,9.11634478831422e+20,7.70755423322251e+19,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666726917633,11.827804920294,7.66196843885214e+20,6.47792932880201e+19,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666730511263,11.827804920294,6.43961616591169e+20,5.44447275661663e+19,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666734319233,11.827804920294,5.41227183200193e+20,4.57588865260672e+19,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666738354327,11.827804920294,4.54882494349865e+20,3.84587417035753e+19,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666742630091,11.827804920294,3.82312803490278e+20,3.2323225320897e+19,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66666674716088,11.827804920294,3.21320522547939e+20,2.71665389066927e+19,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666751961906,11.827804920294,2.7005864579557e+20,2.28325245145197e+19,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666757049286,11.827804920294,2.26974835783065e+20,1.91899373816712e+19,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666762440099,11.827804920294,1.90764402808135e+20,1.61284705060381e+19,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666768152444,11.827804920294,1.60330799734598e+20,1.35554146196227e+19,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666774205498,11.827804920294,1.34752423979396e+20,1.13928514113544e+19,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666780619582,11.827804920294,1.13254694112542e+20,9.57529270018823e+18,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66666678741623,11.827804920294,9.5186605640376e+19,8.04769830765942e+18,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66666679461826,11.827804920294,8.00010095883403e+19,6.76380868026285e+18,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666802249851,11.827804920294,6.72380479358849e+19,5.68474441276238e+18,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666810336623,11.827804920294,5.65112257422002e+19,4.77782869459056e+18,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666818905725,11.827804920294,4.74957072667908e+19,4.01559778732046e+18,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666827985925,11.827804920294,3.99184796044728e+19,3.37496939402349e+18,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666837607709,11.827804920294,3.35500851405474e+19,2.83654366694724e+18,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666847803377,11.827804920294,2.81976724643413e+19,2.3840156862885e+18,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66666685860716,11.827804920294,2.36991569815407e+19,2.00368176016142e+18,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666870055327,11.827804920294,1.99183122768194e+19,1.68402441628402e+18,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666882186313,11.827804920294,1.67406446281637e+19,1.41536360643218e+18,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666895040844,11.827804920294,1.40699261657442e+19,1.18956359701225e+18,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666908662074,11.827804920294,1.18252807986832e+19,9.99786594247386e+17,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666923095735,11.827804920294,9.93873492204041e+18,8.40285664923982e+17,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666938390282,11.827804920294,8.3531591380455e+18,7.06230716040407e+17,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666954597062,11.827804920294,7.0205381606806e+18,5.93562221222877e+17,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666971770485,11.827804920294,5.9005168790364e+18,4.98868295410618e+17,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666666989968206,11.827804920294,4.95917816254614e+18,4.19281362515307e+17,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666667009251318,11.827804920294,4.16801590710418e+18,3.52391330022086e+17,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666667029684559,11.827804920294,3.503071710165e+18,2.96172597854946e+17,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666667051336528,11.827804920294,2.94420936624107e+18,2.48922719480216e+17,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666667074279914,11.827804920294,2.4745051155758e+18,2.09210849540651e+17,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666667098591744,11.827804920294,2.07973511498637e+18,1.7583441128776e+17,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666667124353638,11.827804920294,1.74794473317045e+18,1.47782681989567e+17,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666667151652083,11.827804920294,1.46908651717551e+18,1.24206184247668e+17,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666667180578726,11.827804920294,1.2347159338415e+18,1.04390961988474e+17,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66666721123068,11.827804920294,1.0377356495826e+18,8.77369602031616e+16,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66666724371085,11.827804920294,8.72180604533168e+17,7.37398537100227e+16,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666667278128279,11.827804920294,7.33037372653081e+17,6.1975774676106e+16,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666667314598514,11.827804920294,6.16092348020073e+17,5.20884772932793e+16,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666667353243992,11.827804920294,5.17804138858573e+17,4.3778549134686e+16,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666667394194455,11.827804920294,4.35196331186311e+17,3.6794344691939e+16,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666667437587381,11.827804920294,3.65767353142639e+17,3.09243647158113e+16,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666667483568452,11.827804920294,3.07414720534222e+17,2.59908514391173e+16,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666667532292033,11.827804920294,2.58371368928949e+17,2.18444056754468e+16,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666667583921701,11.827804920294,2.17152142953452e+17,1.83594626743349e+16,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666667638630787,11.827804920294,1.82508821229421e+17,1.5430489635171e+16,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666667696602962,11.827804920294,1.53392317371537e+17,1.29687899323017e+16,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66666775803285,11.827804920294,1.28920910828194e+17,1.08998171424854e+16,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666667823126684,11.827804920294,1.08353546390423e+17,9.16091761071501e+15,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666667892102997,11.827804920294,9.10673931131338e+16,7.69943313462004e+15,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666667965193359,11.827804920294,7.65389832485167e+16,6.47110632651642e+15,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666668042643148,11.827804920294,6.43283605442365e+16,5.43874040684105e+15,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66666812471238,11.827804920294,5.40657570472535e+16,4.57107277399275e+15,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666668211676578,11.827804920294,4.54403957848134e+16,3.84182830973541e+15,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666668303827701,11.827804920294,3.81910795244866e+16,3.22892369140775e+15,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666668401475117,11.827804920294,3.20982811423579e+16,2.71379865990891e+15,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666668504946651,11.827804920294,2.69774957343593e+16,2.28085396370307e+15,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666668614589678,11.827804920294,2.26736533740048e+16,1.91697897680926e+15,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666668730772293,11.827804920294,1.90564232020037e+16,1.61115467581875e+15,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666668853884545,11.827804920294,1.60162666770894e+16,1.35411995590229e+15,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666668984339748,11.827804920294,1.3461120469402e+16,1.13809118091773e+15,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666669122575868,11.827804920294,1.13136085739057e+16,956526477241259,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666669269056992,11.827804920294,9.50869914389105e+15,803927627143740,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666669424274889,11.827804920294,7.99173518646788e+15,675673570905429,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666669588750657,11.827804920294,6.7167793969253e+15,567880468285430,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666669763036477,11.827804920294,5.64522307429252e+15,477284087143380,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666669947717462,11.827804920294,4.74461694823977e+15,401140953897455,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666670143413626,11.827804920294,3.98768853460999e+15,337145274333021,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666670350781961,11.827804920294,3.35151626240956e+15,283359108895942,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666670570518648,11.827804920294,2.81683534619325e+15,238153686603348,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666670803361388,11.827804920294,2.36745440326774e+15,200160082045797,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666671050091883,11.827804920294,1.98976513925008e+15,168227760996975,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66667131153846,11.827804920294,1.67233025525761e+15,141389739391815,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666671588578849,11.827804920294,1.40553709817102e+15,118833300654071,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666671882143135,11.827804920294,1.18130656648954e+15,99875384693118.4,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666672193216873,11.827804920294,992848455518694,83941903185701.3,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666672522844405,11.827804920294,834455833151720,70550354759399,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666672872132358,11.827804920294,701332220494654,59295213712165.9,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666673242253367,11.827804920294,589446343041862,49835649726559.5,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666673634450005,11.827804920294,495410053752761,41885206688075.3,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66667405003896,11.827804920294,416375732032743,35203128123826.1,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66667449041545,11.827804920294,349950051080743,29587066530011,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666674957057912,11.827804920294,294121502138436,24866955797839.9,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666675451532965,11.827804920294,247199481297644,20899861213765,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666675975500663,11.827804920294,207763094237132,17565651077034.8,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666676530720078,11.827804920294,174618127995862,14763358811933.3,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666677119055197,11.827804920294,146760887590092,12408125478825.7,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666677742481186,11.827804920294,123347801773052,10428630046256.6,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666678403091018,11.827804920294,103669877784355,8764929628359.62,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666679103102497,11.827804920294,87131231437233.1,7366644277986.22,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666679844865711,11.827804920294,73231042408734.1,6191431368898.65,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666680630870915,11.827804920294,61548388267555.1,5203703365274.42,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666681463756893,11.827804920294,51729498037689.8,4373550154595.55,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666682346319819,11.827804920294,43477039216975.2,3675833302117.28,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666683281522644,11.827804920294,36541113911420.7,3089424805164.99,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666684272505039,11.827804920294,30711691391852.1,2596567291970.25,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666685322593942,11.827804920294,25812247916039.2,2182336290628.11,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666686435314721,11.827804920294,21694421222031.4,1834188284995.85,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666687614403016,11.827804920294,18233517808832.8,1541580870811.97,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666688863817274,11.827804920294,15324736966710.5,1295653510517.8,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666690187752041,11.827804920294,12879997198650.4,1088959218167.29,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666691590652045,11.827804920294,10825268939516.9,915239050056.629,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666693077227118,11.827804920294,9098332797795.95,769232571816.711,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666694652468004,11.827804920294,7646895433741.53,646518562426.51,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66669632166312,11.827804920294,6427006019204.26,543381131368.26,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666698090416304,11.827804920294,5401725327126.53,456697194747.14,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666699964665634,11.827804920294,4540007145589.8,383841902717.577,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.66670195070336,11.827804920294,3815758144831.97,322609154490.966,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666704055197027,11.827804920294,3207047727626.77,271144793917.959,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666706285211866,11.827804920294,2695443934874.3,227890462602.884,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666708648234505,11.827804920294,2265455296649.94,191536410340.271,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666711152198109,11.827804920294,1904061727332.28,160981833920.298,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666713805509012,11.827804920294,1600320258442.72,135301543203.936,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666716617074936,11.827804920294,1345033670201.98,113717945067.082,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.6667195963349,11.827804920294,1130471987687.75,95577496863.8747,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666722753290909,11.827804920294,950138407654.8,80330916348.8768,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666726098541527,11.827804920294,798572567668.787,67516548762.719,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666729643317467,11.827804920294,671185200427.061,56746387426.7676,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666733399519287,11.827804920294,564119166226.723,47694324518.9127,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666737379757347,11.827804920294,474132655273.285,40086276232.7053,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666741597394146,11.827804920294,398501023082.49,33691883300.0803,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666746066589179,11.827804920294,334934286342.081,28317535551.8061,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666750802346474,11.827804920294,281507780882.881,23800509288.7561,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666755820564966,11.827804920294,236603881941.73,20004039931.6986,FLOAT
"mixed_(3,0.5,1)",3,0.5,1,0.666761138091871,11.827804920294,198863021924.446,16813180742.5578,FLOAT
