g12,g13,g23,alpha,T1,T_alpha,W_alpha,W_over_T1,L3_cain,L3_frac
-4.5,-1.15,0.5,0.9,20.4177684713,45.6305918338,25.2128233625,1.23484715766,-14.2677684713,-39.4805918338
-4.5,-1.1,0.5,0.9,20.2630731307,45.3260849773,25.0630118466,1.23688108338,-14.1630731307,-39.2260849773
-4.5,-1.05,0.5,0.9,20.1071238196,45.0196259468,24.9125021271,1.23898884548,-14.0571238196,-38.9696259468
-4.5,-1,0.5,0.9,19.9498743711,44.7111551671,24.761280796,1.24117477311,-13.9498743711,-38.7111551671
-4.5,-0.95,0.5,0.9,19.7912757137,44.4006099443,24.6093342306,1.24344355496,-13.8412757137,-38.4506099443
-4.5,-0.9,0.5,0.9,19.6312756094,44.0879242311,24.4566486216,1.24580027851,-13.7312756094,-38.1879242311
-4.5,-0.85,0.5,0.9,19.4698183596,43.7730283678,24.3032100082,1.24825047462,-13.6198183596,-37.9230283678
-4.5,-0.8,0.5,0.9,19.3068444755,43.4558487988,24.1490043233,1.25080016851,-13.5068444755,-37.6558487988
-4.5,-0.75,0.5,0.9,19.1422903067,43.1363077577,23.994017451,1.25345593795,-13.3922903067,-37.3863077577
-4.5,-0.7,0.5,0.9,18.9760876224,42.81432292,23.8382352976,1.2562249802,-13.2760876224,-37.11432292
-4.5,-0.65,0.5,0.9,18.8081631354,42.4898070175,23.6816438821,1.25911518906,-13.1581631354,-36.8398070175
-4.5,-0.6,0.5,0.9,18.638437962,42.1626674092,23.5242294472,1.26213524412,-13.038437962,-36.5626674092
-4.5,-0.55,0.5,0.9,18.4668270048,41.8328056037,23.3659785989,1.26529471429,-12.9168270048,-36.2828056037
-4.5,-0.5,0.5,0.9,18.2932382445,41.5001167238,23.2068784794,1.26860417873,-12.7932382445,-36.0001167238
-4.5,-0.45,0.5,0.9,18.1175719255,41.164488908,23.0469169824,1.27207536844,-12.6675719255,-35.714488908
-4.5,-0.4,0.5,0.9,17.9397196136,40.8258026351,22.8860830215,1.27572133313,-12.5397196136,-35.4258026351
-4.5,-0.35,0.5,0.9,17.7595631002,40.4839299645,22.7243668642,1.27955663864,-12.4095631002,-35.1339299645
-4.5,-0.3,0.5,0.9,17.5769731229,40.1387336737,22.5617605508,1.28359760199,-12.2769731229,-34.8387336737
-4.5,-0.25,0.5,0.9,17.3918078613,39.7900662798,22.3982584185,1.28786257284,-12.1418078613,-34.5400662798
-4.5,-0.2,0.5,0.9,17.2039111603,39.4377689227,22.2338577624,1.29237227251,-12.0039111603,-34.2377689227
-4.5,-0.15,0.5,0.9,17.0131104151,39.0816700853,22.0685596702,1.29715020544,-11.8631104151,-33.9316700853
-4.5,-0.1,0.5,0.9,16.8192140383,38.7215841225,21.9023700842,1.30222316182,-11.7192140383,-33.6215841225
-4.5,-0.05,0.5,0.9,16.6220084013,38.3573095593,21.7353011581,1.30762183687,-11.5720084013,-33.3073095593
-4.5,0,0.5,0.9,16.4212541126,37.9886271158,21.5673730033,1.31338160018,-11.4212541126,-32.9886271158
-4.5,0.05,0.5,0.9,16.2166814458,37.6152973992,21.3986159534,1.31954346053,-11.2666814458,-32.6652973992
-4.5,0.1,0.5,0.9,16.0079846691,37.2370581946,21.2290735255,1.3261552884,-11.1079846691,-32.3370581946
-4.5,0.15,0.5,0.9,15.7948149335,36.8536212624,21.0588063289,1.33327338228,-10.9448149335,-32.0036212624
-4.5,0.2,0.5,0.9,15.5767712471,36.4646685291,20.887897282,1.34096450096,-10.7767712471,-31.6646685291
-4.5,0.25,0.5,0.9,15.3533888641,36.0698475228,20.7164586587,1.34930853652,-10.6033888641,-31.3198475228
-4.5,0.3,0.5,0.9,15.124124121,35.6687658604,20.5446417394,1.35840208497,-10.424124121,-30.9687658604
-4.5,0.35,0.5,0.9,14.8883342957,35.2609845321,20.3726502364,1.3683632992,-10.2383342957,-30.6109845321
-4.5,0.4,0.5,0.9,14.6452503303,34.8460096434,20.2007593132,1.37933861543,-10.0452503303,-30.2460096434
-4.5,0.45,0.5,0.9,14.3939390647,34.4232821542,20.0293430895,1.39151228857,-9.84393906471,-29.8732821542
-4.5,0.5,0.5,0.9,14.1332495807,33.99216498,19.8589153993,1.40512026522,-9.63324958071,-29.49216498
-4.5,0.55,0.5,0.9,13.8617346329,33.551926569,19.6901919361,1.42047099137,-9.41173463292,-29.101926569
-4.5,0.6,0.5,0.9,13.5775313762,33.1017196872,19.524188311,1.43797777152,-9.17753137619,-28.7017196872
-4.5,0.65,0.5,0.9,13.278172202,32.6405535618,19.3623813598,1.45821134605,-8.92817220199,-28.2905535618
-4.5,0.7,0.5,0.9,12.9602679753,32.1672566181,19.2069886427,1.48199008533,-8.66026797533,-27.8672566181
-4.5,0.75,0.5,0.9,12.6189394515,31.680425553,19.0614861016,1.51054580893,-8.36893945145,-27.430425553
