alpha,T1,T_alpha,W_alpha,L3_at_kappa0,L3_cain_boundary,L3_fractional_boundary,realizability,sqrt4G
0.666922803992,180,10243766270,10243766090,58,-122,-10243766212,all L3,0
0.666931099067,180,9317647425.79,9317647245.79,58,-122,-9317647367.79,all L3,0
0.666939662781,180,8475485801.46,8475485621.46,58,-122,-8475485743.46,all L3,0
0.666948503833,180,7709656025.53,7709655845.53,58,-122,-7709655967.53,all L3,0
0.666957631205,180,7013226181.41,7013226001.41,58,-122,-7013226123.41,all L3,0
0.666967054169,180,6379894689.34,6379894509.34,58,-122,-6379894631.34,all L3,0
0.666976782299,180,5803932936.88,5803932756.88,58,-122,-5803932878.88,all L3,0
0.666986825476,180,5280133133.98,5280132953.98,58,-122,-5280133075.98,all L3,0
0.666997193905,180,4803760916.62,4803760736.62,58,-122,-4803760858.62,all L3,0
0.667007898117,180,4370512266.5,4370512086.5,58,-122,-4370512208.5,all L3,0
0.667018948989,180,3976474353.54,3976474173.54,58,-122,-3976474295.54,all L3,0
0.667030357746,180,3618089943.79,3618089763.79,58,-122,-3618089885.79,all L3,0
0.667042135979,180,3292125048.03,3292124868.03,58,-122,-3292124990.03,all L3,0
0.667054295652,180,2995639515.73,2995639335.73,58,-122,-2995639457.73,all L3,0
0.667066849121,180,2725960306.25,2725960126.25,58,-122,-2725960248.25,all L3,0
0.667079809136,180,2480657193.24,2480657013.24,58,-122,-2480657135.24,all L3,0
0.667093188865,180,2257520680.7,2257520500.7,58,-122,-2257520622.7,all L3,0
0.667107001901,180,2054541929.3,2054541749.3,58,-122,-2054541871.3,all L3,0
0.667121262275,180,1869894509.77,1869894329.77,58,-122,-1869894451.77,all L3,0
0.667135984475,180,1701917817.05,1701917637.05,58,-122,-1701917759.05,all L3,0
0.667151183457,180,1549101993.88,1549101813.88,58,-122,-1549101935.88,all L3,0
0.667166874663,180,1410074226.42,1410074046.42,58,-122,-1410074168.42,all L3,0
0.667183074032,180,1283586286.97,1283586106.97,58,-122,-1283586228.97,all L3,0
0.667199798022,180,1168503210.18,1168503030.18,58,-122,-1168503152.18,all L3,0
0.667217063624,180,1063792999.56,1063792819.56,58,-122,-1063792941.56,all L3,0
0.667234888376,180,968517270.514,968517090.514,58,-122,-968517212.514,all L3,0
0.667253290388,180,881822744.569,881822564.569,58,-122,-881822686.569,all L3,0
