alpha,T1,T_alpha,W_alpha,L3_at_kappa0,L3_cain_boundary,L3_fractional_boundary,realizability,sqrt4G
0.666667666667,9.01483740224,1.67584346261e+17,1.67584346261e+17,1.005,-8.00983740224,-1.67584346261e+17,L3^2>=4G,0.00141421356237
0.666667699052,9.01483740224,1.52302872272e+17,1.52302872272e+17,1.005,-8.00983740224,-1.52302872272e+17,L3^2>=4G,0.00141421356237
0.666667732486,9.01483740224,1.3841486679e+17,1.3841486679e+17,1.005,-8.00983740224,-1.3841486679e+17,L3^2>=4G,0.00141421356237
0.666667767003,9.01483740224,1.25793263872e+17,1.25793263872e+17,1.005,-8.00983740224,-1.25793263872e+17,L3^2>=4G,0.00141421356237
0.666667802638,9.01483740224,1.14322584411e+17,1.14322584411e+17,1.005,-8.00983740224,-1.14322584411e+17,L3^2>=4G,0.00141421356237
0.666667839426,9.01483740224,1.03897879223e+17,1.03897879223e+17,1.005,-8.00983740224,-1.03897879223e+17,L3^2>=4G,0.00141421356237
0.666667877406,9.01483740224,9.4423769441e+16,9.4423769441e+16,1.005,-8.00983740224,-9.4423769441e+16,L3^2>=4G,0.00141421356237
0.666667916617,9.01483740224,8.58135731672e+16,8.58135731672e+16,1.005,-8.00983740224,-8.58135731672e+16,L3^2>=4G,0.00141421356237
0.666667957096,9.01483740224,7.79885129461e+16,7.79885129461e+16,1.005,-8.00983740224,-7.79885129461e+16,L3^2>=4G,0.00141421356237
0.666667998887,9.01483740224,7.08769947383e+16,7.08769947383e+16,1.005,-8.00983740224,-7.08769947383e+16,L3^2>=4G,0.00141421356237
0.666668042032,9.01483740224,6.44139529389e+16,6.44139529389e+16,1.005,-8.00983740224,-6.44139529389e+16,L3^2>=4G,0.00141421356237
0.666668086573,9.01483740224,5.85402550178e+16,5.85402550178e+16,1.005,-8.00983740224,-5.85402550178e+16,L3^2>=4G,0.00141421356237
0.666668132557,9.01483740224,5.3202160655e+16,5.3202160655e+16,1.005,-8.00983740224,-5.3202160655e+16,L3^2>=4G,0.00141421356237
0.666668180031,9.01483740224,4.83508298386e+16,4.83508298386e+16,1.005,-8.00983740224,-4.83508298386e+16,L3^2>=4G,0.00141421356237
0.666668229041,9.01483740224,4.39418761825e+16,4.39418761825e+16,1.005,-8.00983740224,-4.39418761825e+16,L3^2>=4G,0.00141421356237
0.666668279639,9.01483740224,3.99349607307e+16,3.99349607307e+16,1.005,-8.00983740224,-3.99349607307e+16,L3^2>=4G,0.00141421356237
0.666668331876,9.01483740224,3.62934228997e+16,3.62934228997e+16,1.005,-8.00983740224,-3.62934228997e+16,L3^2>=4G,0.00141421356237
0.666668385804,9.01483740224,3.29839451019e+16,3.29839451019e+16,1.005,-8.00983740224,-3.29839451019e+16,L3^2>=4G,0.00141421356237
0.666668441479,9.01483740224,2.99762478309e+16,2.99762478309e+16,1.005,-8.00983740224,-2.99762478309e+16,L3^2>=4G,0.00141421356237
0.666668498956,9.01483740224,2.72428127009e+16,2.72428127009e+16,1.005,-8.00983740224,-2.72428127009e+16,L3^2>=4G,0.00141421356237
