g12,g13,g23,alpha,T1,T_alpha,W_alpha,W_over_T1,L3_cain,L3_frac
-6,-4.2,-2,0.9,44.3310009564,93.922636135,49.5916351786,1.11866716539,-31.1310009564,-80.722636135
-6,-4.15,-2,0.9,44.1847794345,93.6103272975,49.4255478629,1.11861026569,-31.0347794345,-80.4603272975
-6,-4.1,-2,0.9,44.0380896732,93.2971230817,49.2590334085,1.11855518198,-30.9380896732,-80.1971230817
-6,-4.05,-2,0.9,43.8909247693,92.9830114156,49.0920866464,1.11850198884,-30.8409247693,-79.9330114156
-6,-4,-2,0.9,43.7432776485,92.6679799523,48.9247023038,1.11845076395,-30.7432776485,-79.6679799523
-6,-3.95,-2,0.9,43.5951410593,92.3520160604,48.7568750011,1.11840158826,-30.6451410593,-79.4020160604
-6,-3.9,-2,0.9,43.4465075665,92.0351068156,48.5885992491,1.1183545461,-30.5465075665,-79.1351068156
-6,-3.85,-2,0.9,43.2973695446,91.7172389901,48.4198694455,1.11830972539,-30.4473695446,-78.8672389901
-6,-3.8,-2,0.9,43.1477191713,91.3983990434,48.2506798722,1.1182672178,-30.3477191713,-78.5983990434
-6,-3.75,-2,0.9,42.9975484199,91.0785731114,48.0810246916,1.11822711895,-30.2475484199,-78.3285731114
-6,-3.7,-2,0.9,42.8468490519,90.7577469953,47.9108979434,1.1181895286,-30.1468490519,-78.0577469953
-6,-3.65,-2,0.9,42.6956126092,90.4359061504,47.7402935412,1.11815455087,-30.0456126092,-77.7859061504
-6,-3.6,-2,0.9,42.5438304056,90.113035674,47.5692052684,1.11812229446,-29.9438304056,-77.513035674
-6,-3.55,-2,0.9,42.3914935183,89.7891202931,47.3976267748,1.11809287291,-29.8414935183,-77.2391202931
-6,-3.5,-2,0.9,42.2385927786,89.4641443511,47.2255515725,1.11806640482,-29.7385927786,-76.9641443511
-6,-3.45,-2,0.9,42.0851187624,89.1380917943,47.0529730319,1.11804301415,-29.6351187624,-76.6880917943
-6,-3.4,-2,0.9,41.9310617802,88.8109461577,46.8798843775,1.1180228305,-29.5310617802,-76.4109461577
-6,-3.35,-2,0.9,41.7764118662,88.4826905496,46.7062786834,1.11800598943,-29.4264118662,-76.1326905496
-6,-3.3,-2,0.9,41.6211587678,88.1533076365,46.5321488687,1.11799263274,-29.3211587678,-75.8533076365
-6,-3.25,-2,0.9,41.4652919331,87.8227796263,46.3574876932,1.11798290889,-29.2152919331,-75.5727796263
-6,-3.2,-2,0.9,41.308800499,87.4910882512,46.1822877522,1.11797697329,-29.108800499,-75.2910882512
-6,-3.15,-2,0.9,41.1516732782,87.1582147498,46.0065414715,1.11797498878,-29.0016732782,-75.0082147498
-6,-3.1,-2,0.9,40.9938987454,86.8241398477,45.8302411023,1.11797712598,-28.8938987454,-74.7241398477
-6,-3.05,-2,0.9,40.8354650227,86.4888437381,45.6533787154,1.1179835638,-28.7854650227,-74.4388437381
-6,-3,-2,0.9,40.6763598644,86.1523060608,45.4759461963,1.11799448987,-28.6763598644,-74.1523060608
-6,-2.95,-2,0.9,40.5165706412,85.8145058799,45.2979352386,1.11801010109,-28.5665706412,-73.8645058799
-6,-2.9,-2,0.9,40.3560843226,85.4754216611,45.1193373385,1.1180306042,-28.4560843226,-73.5754216611
-6,-2.85,-2,0.9,40.194887459,85.135031247,44.940143788,1.11805621632,-28.344887459,-73.285031247
-6,-2.8,-2,0.9,40.0329661629,84.793311832,44.7603456691,1.11808716563,-28.2329661629,-72.993311832
-6,-2.75,-2,0.9,39.8703060884,84.4502399348,44.5799338464,1.11812369204,-28.1203060884,-72.7002399348
-6,-2.7,-2,0.9,39.7068924095,84.1057913702,44.3988989607,1.11816604792,-28.0068924095,-72.4057913702
-6,-2.65,-2,0.9,39.5427097979,83.7599412191,44.2172314212,1.11821449888,-27.8927097979,-72.1099412191
-6,-2.6,-2,0.9,39.3777423984,83.4126637968,44.0349213984,1.11826932466,-27.7777423984,-71.8126637968
-6,-2.55,-2,0.9,39.2119738032,83.0639326195,43.8519588163,1.11833081998,-27.6619738032,-71.5139326195
-6,-2.5,-2,0.9,39.0453870249,82.713720369,43.6683333441,1.11839929557,-27.5453870249,-71.213720369
-6,-2.45,-2,0.9,38.877964467,82.3619988553,43.4840343883,1.11847507925,-27.427964467,-70.9119988553
-6,-2.4,-2,0.9,38.7096878931,82.0087389769,43.2990510838,1.11855851701,-27.3096878931,-70.6087389769
-6,-2.35,-2,0.9,38.5405383938,81.6539106788,43.113372285,1.11864997433,-27.1905383938,-70.3039106788
-6,-2.3,-2,0.9,38.3704963515,81.2974829082,42.9269865567,1.11874983747,-27.0704963515,-69.9974829082
-6,-2.25,-2,0.9,38.1995414025,80.9394235674,42.7398821649,1.11885851494,-26.9495414025,-69.6894235674
-6,-2.2,-2,0.9,38.0276523968,80.5796994633,42.5520470665,1.1189764391,-26.8276523968,-69.3796994633
-6,-2.15,-2,0.9,37.854807355,80.2182762544,42.3634688994,1.11910406787,-26.704807355,-69.0682762544
-6,-2.1,-2,0.9,37.6809834218,79.8551183942,42.1741349724,1.11924188656,-26.5809834218,-68.7551183942
-6,-2.05,-2,0.9,37.5061568165,79.4901890709,41.9840322544,1.11939040995,-26.4561568165,-68.4401890709
-6,-2,-2,0.9,37.3303027798,79.1234501432,41.7931473634,1.11955018447,-26.3303027798,-68.1234501432
-6,-1.95,-2,0.9,37.1533955162,78.7548620715,41.6014665554,1.11972179063,-26.2033955162,-67.8048620715
-6,-1.9,-2,0.9,36.9754081323,78.3843838453,41.4089757131,1.11990584566,-26.0754081323,-67.4843838453
-6,-1.85,-2,0.9,36.7963125704,78.0119729047,41.2156603343,1.12010300639,-25.9463125704,-67.1619729047
-6,-1.8,-2,0.9,36.6160795369,77.6375850569,41.02150552,1.12031397241,-25.8160795369,-66.8375850569
-6,-1.75,-2,0.9,36.4346784238,77.2611743868,40.8264959629,1.12053948955,-25.6846784238,-66.5111743868
-6,-1.7,-2,0.9,36.2520772259,76.8826931611,40.6306159352,1.12078035369,-25.5520772259,-66.1826931611
-6,-1.65,-2,0.9,36.0682424488,76.5020917255,40.4338492767,1.12103741495,-25.4182424488,-65.8520917255
-6,-1.6,-2,0.9,35.8831390105,76.1193183941,40.2361793836,1.12131158235,-25.2831390105,-65.5193183941
-6,-1.55,-2,0.9,35.696730134,75.7343193305,40.0375891965,1.12160382887,-25.146730134,-65.1843193305
-6,-1.5,-2,0.9,35.5089772303,75.3470384198,39.8380611895,1.12191519714,-25.0089772303,-64.8470384198
-6,-1.45,-2,0.9,35.3198397709,74.9574171309,39.6375773599,1.12224680568,-24.8698397709,-64.5074171309
-6,-1.4,-2,0.9,35.1292751487,74.5653943671,39.4361192184,1.12259985586,-24.7292751487,-64.1653943671
-6,-1.35,-2,0.9,34.9372385251,74.1709063054,39.2336677803,1.12297563965,-24.5872385251,-63.8209063054
-6,-1.3,-2,0.9,34.7436826636,73.7738862223,39.0302035587,1.1233755482,-24.4436826636,-63.4738862223
-6,-1.25,-2,0.9,34.5485577458,73.3742643044,38.8257065586,1.12380108149,-24.2985577458,-63.1242643044
-6,-1.2,-2,0.9,34.3518111695,72.9719674436,38.6201562741,1.12425385909,-24.1518111695,-62.7719674436
-6,-1.15,-2,0.9,34.1533873261,72.5669190141,38.413531688,1.12473563226,-24.0033873261,-62.4169190141
-6,-1.1,-2,0.9,33.9532273542,72.1590386292,38.205811275,1.1252482975,-23.8532273542,-62.0590386292
-6,-1.05,-2,0.9,33.7512688669,71.7482418763,37.9969730094,1.1257939119,-23.7012688669,-61.6982418763
-6,-1,-2,0.9,33.547445649,71.3344400274,37.7869943784,1.12637471042,-23.547445649,-61.3344400274
-6,-0.95,-2,0.9,33.3416873197,70.917539722,37.5758524023,1.12699312552,-23.3916873197,-60.967539722
-6,-0.9,-2,0.9,33.133918956,70.4974426188,37.3635236628,1.12765180939,-23.233918956,-60.5974426188
-6,-0.85,-2,0.9,32.9240606718,70.0740450136,37.1499843418,1.12835365941,-23.0740606718,-60.2240450136
-6,-0.8,-2,0.9,32.7120271451,69.6472374184,36.9352102733,1.12910184714,-22.9120271451,-59.8472374184
-6,-0.75,-2,0.9,32.4977270849,69.2169040959,36.719177011,1.12989985161,-22.7477270849,-59.4669040959
-6,-0.7,-2,0.9,32.2810626304,68.7829225458,36.5018599154,1.13075149766,-22.5810626304,-59.0829225458
-6,-0.65,-2,0.9,32.0619286694,68.3451629342,36.2832342649,1.13166100016,-22.4119286694,-58.6951629342
-6,-0.6,-2,0.9,31.8402120622,67.9034874598,36.0632753976,1.13263301535,-22.2402120622,-58.3034874598
-6,-0.55,-2,0.9,31.6157907573,67.4577496469,35.8419588897,1.13367270061,-22.0657907573,-57.9077496469
-6,-0.5,-2,0.9,31.3885327754,67.0077935563,35.6192607809,1.13478578421,-21.8885327754,-57.5077935563
-6,-0.45,-2,0.9,31.1582950417,66.5534528994,35.3951578577,1.13597864743,-21.7082950417,-57.1034528994
-6,-0.4,-2,0.9,30.9249220333,66.0945500435,35.1696280102,1.13725842129,-21.5249220333,-56.6945500435
-6,-0.35,-2,0.9,30.688244209,65.630894889,34.94265068,1.13863310139,-21.338244209,-56.280894889
-6,-0.3,-2,0.9,30.4480761731,65.1622835991,34.714207426,1.14011168484,-21.1480761731,-55.8622835991
-6,-0.25,-2,0.9,30.2042145192,64.6884971571,34.4842826379,1.14170433454,-20.9542145192,-55.4384971571
-6,-0.2,-2,0.9,29.9564352806,64.2092997209,34.2528644403,1.14342257747,-20.7564352806,-55.0092997209
-6,-0.15,-2,0.9,29.7044908978,63.7244367401,34.0199458424,1.14527954576,-20.5544908978,-54.5744367401
-6,-0.1,-2,0.9,29.448106585,63.2336327907,33.7855262057,1.14729027172,-20.348106585,-54.1336327907
-6,-0.05,-2,0.9,29.1869759445,62.7365890742,33.5496131297,1.14947205197,-20.1369759445,-53.6865890742
-6,0,-2,0.9,28.9207556272,62.2329805148,33.3122248877,1.1518449005,-19.9207556272,-53.2329805148
-6,0.05,-2,0.9,28.6490587764,61.722452373,33.0733935965,1.15443211781,-19.6990587764,-52.772452373
-6,0.1,-2,0.9,28.3714468941,61.2046162703,32.8331693762,1.15726101311,-19.4714468941,-52.3046162703
-6,0.15,-2,0.9,28.0874196415,60.6790454977,32.5916258562,1.16036383093,-19.2374196415,-51.8290454977
-6,0.2,-2,0.9,27.7964018934,60.1452694386,32.3488675453,1.16377895489,-18.9964018934,-51.3452694386
-6,0.25,-2,0.9,27.4977270849,59.6027668942,32.1050398093,1.16755249298,-18.7477270849,-50.8527668942
-6,0.3,-2,0.9,27.1906154634,59.0509580313,31.8603425679,1.17174039737,-18.4906154634,-50.3509580313
-6,0.35,-2,0.9,26.8741452002,58.4891945866,31.6150493864,1.17641134819,-18.2241452002,-49.8391945866
-6,0.4,-2,0.9,26.5472132693,57.9167478377,31.3695345684,1.1816507537,-17.9472132693,-49.3167478377
-6,0.45,-2,0.9,26.2084812797,57.3327936796,31.1243123999,1.18756642431,-17.6584812797,-48.7827936796
-6,0.5,-2,0.9,25.8562985195,56.7363938984,30.8800953789,1.19429683083,-17.3562985195,-48.2363938984
-6,0.55,-2,0.9,25.4885892675,56.1264723749,30.6378831074,1.20202349317,-17.0385892675,-47.6764723749
-6,0.6,-2,0.9,25.1026817261,55.5017844113,30.3991026852,1.21099024467,-16.7026817261,-47.1017844113
-6,0.65,-2,0.9,24.6950367116,54.8608765571,30.1658398455,1.2215345212,-16.3450367116,-46.5108765571
-6,0.7,-2,0.9,24.2607933353,54.2020330209,29.9412396857,1.23414099745,-15.9607933353,-45.9020330209
-6,0.75,-2,0.9,23.7929535085,53.5232026746,29.730249166,1.2495400857,-15.5429535085,-45.2732026746
-6,0.8,-2,0.9,23.2807766416,52.8218971661,29.5411205244,1.26890614429,-15.0807766416,-44.6218971661
-6,0.85,-2,0.9,22.7061823296,52.095044561,29.3888622314,1.29431102969,-14.5561823296,-43.945044561
-6,0.9,-2,0.9,22.033916558,51.3387717492,29.3048551912,1.32998847999,-13.933916558,-43.2387717492
-6,0.95,-2,0.9,21.1729640158,50.548067085,29.3751030692,1.38738737984,-13.1229640158,-42.498067085
-5.95,-6,-2,0.9,49.1974218294,104.366856579,55.1694347496,1.12138873742,-34.2474218294,-89.416856579
-5.95,-5.95,-2,0.9,49.0647200909,104.080978413,55.0162583217,1.12129974898,-34.1647200909,-89.1809784126
-5.95,-5.9,-2,0.9,48.9317203253,103.794510872,54.8627905466,1.12121115264,-34.0817203253,-88.944510872
-5.95,-5.85,-2,0.9,48.7984192872,103.507447972,54.7090286845,1.1211229684,-33.9984192872,-88.7074479717
-5.95,-5.8,-2,0.9,48.6648136718,103.219783624,54.5549699521,1.12103521694,-33.9148136718,-88.4697836239
-5.95,-5.75,-2,0.9,48.5309001137,102.931511636,54.4006115221,1.12094791967,-33.8309001137,-88.2315116358
-5.95,-5.7,-2,0.9,48.3966751847,102.642625707,54.2459505222,1.12086109872,-33.7466751847,-87.9926257069
-5.95,-5.65,-2,0.9,48.262135393,102.353119427,54.0909840337,1.12077477702,-33.662135393,-87.7531194267
-5.95,-5.6,-2,0.9,48.1272771805,102.062986271,53.935709091,1.12068897828,-33.5772771805,-87.5129862715
-5.95,-5.55,-2,0.9,47.9920969221,101.772219602,53.7801226801,1.12060372706,-33.4920969221,-87.2722196022
-5.95,-5.5,-2,0.9,47.8565909229,101.480812661,53.6242217379,1.12051904876,-33.4065909229,-87.0308126608
-5.95,-5.45,-2,0.9,47.7207554172,101.188758568,53.4680031508,1.12043496972,-33.3207554172,-86.788758568
-5.95,-5.4,-2,0.9,47.584586566,100.896050319,53.3114637534,1.12035151718,-33.234586566,-86.5460503194
-5.95,-5.35,-2,0.9,47.4480804551,100.602680783,53.1546003278,1.12026871937,-33.1480804551,-86.3026807829
-5.95,-5.3,-2,0.9,47.3112330932,100.308642695,52.997409602,1.12018660553,-33.0612330932,-86.0586426952
-5.95,-5.25,-2,0.9,47.1740404098,100.013928658,52.8398882486,1.12010520595,-32.9740404098,-85.8139286583
-5.95,-5.2,-2,0.9,47.0364982524,99.7185311362,52.6820328837,1.12002455202,-32.8864982524,-85.5685311362
-5.95,-5.15,-2,0.9,46.8986023851,99.4224424507,52.5238400656,1.11994467627,-32.7986023851,-85.3224424507
-5.95,-5.1,-2,0.9,46.7603484853,99.1256547785,52.3653062932,1.11986561241,-32.7103484853,-85.0756547785
-5.95,-5.05,-2,0.9,46.6217321419,98.8281601465,52.2064280046,1.11978739541,-32.6217321419,-84.8281601465
-5.95,-5,-2,0.9,46.4827488525,98.5299504283,52.0472015758,1.11971006149,-32.5327488525,-84.5799504283
-5.95,-4.95,-2,0.9,46.3433940204,98.2310173395,51.8876233191,1.11963364824,-32.4433940204,-84.3310173395
-5.95,-4.9,-2,0.9,46.2036629525,97.9313524341,51.7276894815,1.11955819465,-32.3536629525,-84.0813524341
-5.95,-4.85,-2,0.9,46.0635508558,97.630947099,51.5673962432,1.11948374116,-32.2635508558,-83.830947099
-5.95,-4.8,-2,0.9,45.9230528348,97.3297925506,51.4067397158,1.11941032973,-32.1730528348,-83.5797925506
-5.95,-4.75,-2,0.9,45.7821638881,97.0278798288,51.2457159407,1.1193380039,-32.0821638881,-83.3278798288
-5.95,-4.7,-2,0.9,45.6408789056,96.7251997928,51.0843208873,1.11926680888,-31.9908789056,-83.0751997928
-5.95,-4.65,-2,0.9,45.4991926645,96.4217431157,50.9225504512,1.11919679162,-31.8991926645,-82.8217431157
-5.95,-4.6,-2,0.9,45.3570998266,96.1175002789,50.7604004523,1.11912800083,-31.8070998266,-82.5675002789
-5.95,-4.55,-2,0.9,45.2145949341,95.812461567,50.5978666329,1.11906048714,-31.7145949341,-82.312461567
-5.95,-4.5,-2,0.9,45.0716724058,95.5066170615,50.4349446557,1.11899430315,-31.6216724058,-82.0566170615
-5.95,-4.45,-2,0.9,44.9283265337,95.1999566353,50.2716301016,1.1189295035,-31.5283265337,-81.7999566353
-5.95,-4.4,-2,0.9,44.7845514785,94.8924699461,50.1079184677,1.11886614499,-31.4345514785,-81.5424699461
-5.95,-4.35,-2,0.9,44.6403412651,94.5841464302,49.9438051651,1.11880428665,-31.3403412651,-81.2841464302
-5.95,-4.3,-2,0.9,44.4956897788,94.2749752956,49.7792855167,1.1187439899,-31.2456897788,-81.0249752956
-5.95,-4.25,-2,0.9,44.3505907604,93.964945515,49.6143547547,1.1186853186,-31.1505907604,-80.764945515
-5.95,-4.2,-2,0.9,44.2050378009,93.6540458189,49.449008018,1.11862833917,-31.0550378009,-80.5040458189
-5.95,-4.15,-2,0.9,44.0590243372,93.3422646874,49.2832403503,1.11857312075,-30.9590243372,-80.2422646874
-5.95,-4.1,-2,0.9,43.9125436464,93.0295903431,49.1170466967,1.11851973532,-30.8625436464,-79.9795903431
-5.95,-4.05,-2,0.9,43.7655888405,92.7160107422,48.9504219017,1.11846825779,-30.7655888405,-79.7160107422
-5.95,-4,-2,0.9,43.6181528604,92.4015135666,48.7833607062,1.1184187662,-30.6681528604,-79.4515135666
-5.95,-3.95,-2,0.9,43.4702284703,92.0860862146,48.6158577443,1.11837134184,-30.5702284703,-79.1860862146
-5.95,-3.9,-2,0.9,43.3218082509,91.7697157917,48.4479075408,1.11832606941,-30.4718082509,-78.9197157917
-5.95,-3.85,-2,0.9,43.1728845935,91.4523891015,48.279504508,1.1182830372,-30.3728845935,-78.6523891015
-5.95,-3.8,-2,0.9,43.0234496924,91.1340926347,48.1106429423,1.11824233729,-30.2734496924,-78.3840926347
-5.95,-3.75,-2,0.9,42.8734955385,90.8148125595,47.941317021,1.11820406568,-30.1734955385,-78.1148125595
-5.95,-3.7,-2,0.9,42.723013911,90.4945347103,47.7715207993,1.11816832255,-30.073013911,-77.8445347103
-5.95,-3.65,-2,0.9,42.5719963701,90.1732445762,47.6012482061,1.11813521246,-29.9719963701,-77.5732445762
-5.95,-3.6,-2,0.9,42.4204342484,89.8509272892,47.4304930407,1.11810484454,-29.8704342484,-77.3009272892
-5.95,-3.55,-2,0.9,42.2683186424,89.5275676116,47.2592489692,1.11807733279,-29.7683186424,-77.0275676116
-5.95,-3.5,-2,0.9,42.1156404032,89.2031499233,47.0875095201,1.11805279629,-29.6656404032,-76.7531499233
-5.95,-3.45,-2,0.9,41.9623901271,88.8776582078,46.9152680807,1.11803135948,-29.5623901271,-76.4776582078
-5.95,-3.4,-2,0.9,41.8085581455,88.5510760381,46.7425178926,1.11801315247,-29.4585581455,-76.2010760381
-5.95,-3.35,-2,0.9,41.6541345142,88.2233865617,46.5692520474,1.11799831134,-29.3541345142,-75.9233865617
-5.95,-3.3,-2,0.9,41.4991090028,87.8945724851,46.3954634823,1.11798697845,-29.2491090028,-75.6445724851
-5.95,-3.25,-2,0.9,41.3434710821,87.5646160574,46.2211449753,1.11797930279,-29.1434710821,-75.3646160574
-5.95,-3.2,-2,0.9,41.1872099126,87.2334990529,46.0462891403,1.11797544039,-29.0372099126,-75.0834990529
-5.95,-3.15,-2,0.9,41.0303143311,86.9012027533,45.8708884222,1.11797555466,-28.9303143311,-74.8012027533
-5.95,-3.1,-2,0.9,40.8727728373,86.5677079289,45.6949350916,1.11797981687,-28.8227728373,-74.5177079289
-5.95,-3.05,-2,0.9,40.7145735789,86.2329948183,45.5184212394,1.11798840656,-28.7145735789,-74.2329948183
-5.95,-3,-2,0.9,40.5557043369,85.897043108,45.3413387711,1.11800151205,-28.6057043369,-73.947043108
-5.95,-2.95,-2,0.9,40.396152509,85.5598319103,45.1636794013,1.11801933095,-28.496152509,-73.6598319103
-5.95,-2.9,-2,0.9,40.2359050931,85.2213397403,44.9854346472,1.11804207071,-28.3859050931,-73.3713397403
-5.95,-2.85,-2,0.9,40.0749486685,84.8815444912,44.8065958227,1.11806994922,-28.2749486685,-73.0815444912
-5.95,-2.8,-2,0.9,39.9132693779,84.5404234097,44.6271540318,1.11810319544,-28.1632693779,-72.7904234097
-5.95,-2.75,-2,0.9,39.7508529063,84.1979530681,44.4471001618,1.1181420501,-28.0508529063,-72.4979530681
-5.95,-2.7,-2,0.9,39.5876844599,83.8541093364,44.2664248766,1.11818676643,-27.9376844599,-72.2041093364
-5.95,-2.65,-2,0.9,39.4237487433,83.5088673523,44.085118609,1.11823761094,-27.8237487433,-71.9088673523
-5.95,-2.6,-2,0.9,39.2590299358,83.1622014897,43.9031715538,1.11829486428,-27.7090299358,-71.6122014897
-5.95,-2.55,-2,0.9,39.0935116651,82.8140853248,43.7205736597,1.11835882215,-27.5935116651,-71.3140853248
-5.95,-2.5,-2,0.9,38.9271769804,82.4644916016,43.5373146212,1.11842979631,-27.4771769804,-71.0144916016
-5.95,-2.45,-2,0.9,38.7600083232,82.1133921939,43.3533838707,1.11850811561,-27.3600083232,-70.7133921939
-5.95,-2.4,-2,0.9,38.5919874967,81.7607580661,43.1687705694,1.11859412716,-27.2419874967,-70.4107580661
-5.95,-2.35,-2,0.9,38.4230956323,81.4065592313,42.9834635989,1.11868819759,-27.1230956323,-70.1065592313
-5.95,-2.3,-2,0.9,38.2533131548,81.0507647067,42.7974515518,1.11879071438,-27.0033131548,-69.8007647067
-5.95,-2.25,-2,0.9,38.0826197446,80.6933424668,42.6107227222,1.1189020873,-26.8826197446,-69.4933424668
-5.95,-2.2,-2,0.9,37.9109942974,80.3342593934,42.423265096,1.11902275005,-26.7609942974,-69.1842593934
-5.95,-2.15,-2,0.9,37.7384148813,79.9734812222,42.2350663408,1.11915316193,-26.6384148813,-68.8734812222
-5.95,-2.1,-2,0.9,37.5648586905,79.6109724863,42.0461137958,1.11929380974,-26.5148586905,-68.5609724863
-5.95,-2.05,-2,0.9,37.3903019956,79.2466964564,41.8563944608,1.11944520977,-26.3903019956,-68.2466964564
-5.95,-2,-2,0.9,37.2147200909,78.8806150764,41.6658949855,1.11960791009,-26.2647200909,-67.9306150764
-5.95,-1.95,-2,0.9,37.0380872367,78.5126888951,41.4746016584,1.11978249291,-26.1380872367,-67.6126888951
-5.95,-1.9,-2,0.9,36.8603765977,78.1428769931,41.2825003954,1.11996957725,-26.0103765977,-67.2928769931
-5.95,-1.85,-2,0.9,36.6815601769,77.7711369052,41.0895767282,1.12016982184,-25.8815601769,-66.9711369052
-5.95,-1.8,-2,0.9,36.501608744,77.3974245366,40.8958157926,1.12038392827,-25.751608744,-66.6474245366
-5.95,-1.75,-2,0.9,36.3204917573,77.021694074,40.7012023167,1.12061264447,-25.6204917573,-66.321694074
-5.95,-1.7,-2,0.9,36.1381772807,76.6438978895,40.5057206088,1.12085676857,-25.4881772807,-65.9938978895
-5.95,-1.65,-2,0.9,35.9546318922,76.2639864382,40.309354546,1.12111715305,-25.3546318922,-65.6639864382
-5.95,-1.6,-2,0.9,35.7698205857,75.8819081478,40.1120875621,1.12139470943,-25.2198205857,-65.3319081478
-5.95,-1.55,-2,0.9,35.5837066638,75.4976093002,39.9139026365,1.12169041336,-25.0837066638,-64.9976093002
-5.95,-1.5,-2,0.9,35.3962516208,75.1110339033,39.7147822825,1.12200531028,-24.9462516208,-64.6610339033
-5.95,-1.45,-2,0.9,35.2074150159,74.7221235537,39.5147085378,1.12234052173,-24.8074150159,-64.3221235537
-5.95,-1.4,-2,0.9,35.0171543341,74.3308172879,39.3136629538,1.12269725229,-24.6671543341,-63.9808172879
-5.95,-1.35,-2,0.9,34.8254248339,73.9370514215,39.1116265876,1.12307679732,-24.5254248339,-63.6370514215
-5.95,-1.3,-2,0.9,34.6321793808,73.5407593755,38.9085799947,1.12348055162,-24.3821793808,-63.2907593755
