g12,g13,g23,alpha,T1,T_alpha,W_alpha,W_over_T1,L3_cain,L3_frac
-6,-2.9,0,0.75,31.5910665358,719.963957564,688.372891028,21.7901124119,-21.6910665358,-710.063957564
-6,-2.85,0,0.75,31.4484638781,717.733771365,686.285307487,21.822538301,-21.5984638781,-707.883771365
-6,-2.8,0,0.75,31.3052579266,715.498404965,684.193147039,21.8555345764,-21.5052579266,-705.698404965
-6,-2.75,0,0.75,31.1614367343,713.257795954,682.09635922,21.8891177912,-21.4114367343,-703.507795954
-6,-2.7,0,0.75,31.0169879545,711.011880643,679.994892689,21.92330518,-21.3169879545,-701.311880643
-6,-2.65,0,0.75,30.8718988219,708.76059403,677.888695208,21.9581146958,-21.2218988219,-699.11059403
-6,-2.6,0,0.75,30.7261561327,706.503869761,675.777713629,21.9935650496,-21.1261561327,-696.903869761
-6,-2.55,0,0.75,30.5797462229,704.24164009,673.661893868,22.029675752,-21.0297462229,-694.69164009
-6,-2.5,0,0.75,30.4326549455,701.973835837,671.541180892,22.0664671582,-20.9326549455,-692.473835837
-6,-2.45,0,0.75,30.2848676466,699.700386345,669.415518699,22.1039605162,-20.8348676466,-690.250386345
-6,-2.4,0,0.75,30.1363691392,697.421219435,667.284850295,22.142178018,-20.7363691392,-688.021219435
-6,-2.35,0,0.75,29.9871436759,695.136261358,665.149117682,22.1811428548,-20.6371436759,-685.786261358
-6,-2.3,0,0.75,29.8371749196,692.845436751,663.008261832,22.2208792762,-20.5371749196,-683.545436751
-6,-2.25,0,0.75,29.6864459118,690.548668582,660.86222267,22.2614126539,-20.4364459118,-681.298668582
-6,-2.2,0,0.75,29.5349390391,688.245878098,658.710939059,22.3027695499,-20.3349390391,-679.045878098
-6,-2.15,0,0.75,29.3826359975,685.936984772,656.554348774,22.34497779,-20.2326359975,-676.786984772
-6,-2.1,0,0.75,29.2295177535,683.621906246,654.392388492,22.3880665432,-20.1295177535,-674.521906246
-6,-2.05,0,0.75,29.0755645032,681.300558269,652.224993766,22.4320664073,-20.0255645032,-672.250558269
-6,-2,0,0.75,28.9207556272,678.972854639,650.052099012,22.4770095011,-19.9207556272,-669.972854639
-6,-1.95,0,0.75,28.7650696436,676.638707137,647.873637493,22.5229295642,-19.8150696436,-667.688707137
-6,-1.9,0,0.75,28.6084841562,674.298025456,645.6895413,22.5698620652,-19.7084841562,-665.398025456
-6,-1.85,0,0.75,28.450975799,671.950717137,643.499741338,22.6178443187,-19.600975799,-663.100717137
-6,-1.8,0,0.75,28.2925201767,669.596687491,641.304167314,22.6669156126,-19.4925201767,-660.796687491
-6,-1.75,0,0.75,28.1330917999,667.235839526,639.102747726,22.7171173461,-19.3830917999,-658.485839526
-6,-1.7,0,0.75,27.9726640149,664.868073863,636.895409848,22.76849318,-19.2726640149,-656.168073863
-6,-1.65,0,0.75,27.8112089283,662.493288656,634.682079728,22.8210892006,-19.1612089283,-653.843288656
-6,-1.6,0,0.75,27.6486973245,660.111379502,632.462682178,22.8749540983,-19.0486973245,-651.511379502
-6,-1.55,0,0.75,27.4850985764,657.722239351,630.237140774,22.9301393635,-18.9350985764,-649.172239351
-6,-1.5,0,0.75,27.3203805476,655.325758409,628.005377861,22.9866994995,-18.8203805476,-646.825758409
-6,-1.45,0,0.75,27.154509487,652.921824038,625.767314551,23.0446922583,-18.704509487,-644.471824038
-6,-1.4,0,0.75,26.9874499119,650.510320653,623.522870741,23.1041788971,-18.5874499119,-642.110320653
-6,-1.35,0,0.75,26.8191644817,648.091129607,621.271965125,23.1652244628,-18.4691644817,-639.741129607
-6,-1.3,0,0.75,26.6496138588,645.66412908,619.014515221,23.2278981039,-18.3496138588,-637.36412908
-6,-1.25,0,0.75,26.4787565553,643.229193955,616.7504374,23.2922734159,-18.2287565553,-634.979193955
-6,-1.2,0,0.75,26.3065487651,640.786195692,614.479646927,23.3584288237,-18.1065487651,-632.586195692
-6,-1.15,0,0.75,26.1329441784,638.335002192,612.202058014,23.4264480051,-17.9829441784,-630.185002192
-6,-1.1,0,0.75,25.9578937764,635.875477659,609.917583883,23.496420362,-17.8578937764,-627.775477659
-6,-1.05,0,0.75,25.7813456047,633.40748245,607.626136845,23.5684415453,-17.7313456047,-625.35748245
-6,-1,0,0.75,25.6032445204,630.930872918,605.327628398,23.6426140412,-17.6032445204,-622.930872918
-6,-0.95,0,0.75,25.4235319116,628.445501253,603.021969341,23.7190478269,-17.4735319116,-620.495501253
-6,-0.9,0,0.75,25.2421453841,625.951215302,600.709069918,23.797861108,-17.3421453841,-618.051215302
-6,-0.85,0,0.75,25.0590184101,623.447858392,598.388839982,23.8791811471,-17.2090184101,-615.597858392
-6,-0.8,0,0.75,24.8740799348,620.935269135,596.0611892,23.9631452002,-17.0740799348,-613.135269135
-6,-0.75,0,0.75,24.6872539332,618.413281227,593.726027293,24.0499015767,-16.9372539332,-610.663281227
-6,-0.7,0,0.75,24.4984589085,615.881723229,591.383264321,24.1396108437,-16.7984589085,-608.181723229
-6,-0.65,0,0.75,24.307607325,613.340418347,589.032811022,24.2324471983,-16.657607325,-605.690418347
-6,-0.6,0,0.75,24.1146049625,610.789184184,586.674579221,24.3286000386,-16.5146049625,-603.189184184
-6,-0.55,0,0.75,23.9193501785,608.227832491,584.308482313,24.4282757663,-16.3693501785,-600.677832491
-6,-0.5,0,0.75,23.7217330633,605.656168897,581.934435834,24.531699867,-16.2217330633,-598.156168897
-6,-0.45,0,0.75,23.5216344667,603.073992621,579.552358154,24.6391193169,-16.0716344667,-595.623992621
-6,-0.4,0,0.75,23.3189248724,600.48109617,577.162171298,24.7508053847,-15.9189248724,-593.08109617
-6,-0.35,0,0.75,23.1134630894,597.877265018,574.763801928,24.8670569055,-15.7634630894,-590.527265018
-6,-0.3,0,0.75,22.9050947239,595.262277261,572.357182537,24.9882041282,-15.6050947239,-587.962277261
-6,-0.25,0,0.75,22.6936503827,592.635903254,569.942252871,25.1146132623,-15.4436503827,-585.385903254
-6,-0.2,0,0.75,22.4789435506,589.997905225,567.518961674,25.2466918828,-15.2789435506,-582.797905225
-6,-0.15,0,0.75,22.2607680647,587.348036856,565.087268791,25.3848953975,-15.1107680647,-580.198036856
-6,-0.1,0,0.75,22.0388950887,584.686042847,562.647147758,25.529734839,-14.9388950887,-577.586042847
-6,-0.05,0,0.75,21.81306946,582.011658439,560.198588979,25.6817863257,-14.76306946,-574.961658439
-6,0,0,0.75,21.5830052443,579.324608917,557.741603672,25.8417026434,-14.5830052443,-572.324608917
-6,0.05,0,0.75,21.3483802744,576.624609061,555.276228787,26.0102275512,-14.3983802744,-569.674609061
-6,0.1,0,0.75,21.1088293774,573.911362578,552.802533201,26.1882136293,-14.2088293774,-567.011362578
-6,0.15,0,0.75,20.8639358806,571.184561473,550.320625593,26.3766447875,-14.0139358806,-564.334561473
-6,0.2,0,0.75,20.6132208306,568.443885389,547.830664559,26.5766649987,-13.8132208306,-561.643885389
-6,0.25,0,0.75,20.3561291247,565.689000887,545.332871763,26.7896154727,-13.6061291247,-558.939000887
-6,0.3,0,0.75,20.0920113994,562.919560678,542.827549278,27.0170834809,-13.3920113994,-556.219560678
-6,0.35,0,0.75,19.8200999733,560.135202789,540.315102815,27.2609675805,-13.1700999733,-553.485202789
-6,0.4,0,0.75,19.539476267,557.335549668,537.796073401,27.5235664484,-12.939476267,-550.735549668
-6,0.45,0,0.75,19.2490256936,554.520207216,535.271181522,27.8077025841,-12.6990256936,-547.970207216
-6,0.5,0,0.75,18.9473735713,551.688763734,532.741390163,28.1168990604,-12.4473735713,-545.188763734
-6,0.55,0,0.75,18.6327912785,548.840788789,530.20799751,28.4556398226,-12.1827912785,-542.390788789
-6,0.6,0,0.75,18.3030537923,545.975831976,527.672778183,28.8297671072,-11.9030537923,-539.575831976
-6,0.65,0,0.75,17.9552137472,543.093421578,525.138207831,29.2471153629,-11.6052137472,-536.743421578
-6,0.7,0,0.75,17.5852230864,540.193063102,522.607840016,29.7185789142,-11.2852230864,-533.893063102
-6,0.75,0,0.75,17.1872539332,537.274237685,520.086983752,30.2600395487,-10.9372539332,-531.024237685
-6,0.8,0,0.75,16.7523617264,534.336400346,517.58403862,30.8961833008,-10.5523617264,-528.136400346
-6,0.85,0,0.75,16.2654894446,531.37897808,515.113488635,31.6691047257,-10.1154894446,-525.22897808
-6,0.9,0,0.75,15.6972782072,528.401367757,512.70408955,32.6619738009,-9.59727820723,-522.301367757
-6,0.95,0,0.75,14.9719321742,525.402933824,510.43100165,34.0925269838,-8.92193217425,-519.352933824
-5.95,-6,0,0.75,39.4639835467,848.0947675,808.630783953,20.4903486998,-26.5139835467,-835.1447675
-5.95,-5.95,0,0.75,39.3451410612,846.102472763,806.757331702,20.5046242037,-26.4451410612,-833.202472763
-5.95,-5.9,0,0.75,39.2260504922,844.107337026,804.881286533,20.5190498772,-26.3760504922,-831.257337026
-5.95,-5.85,0,0.75,39.1067091383,842.109337589,803.00262845,20.5336282736,-26.3067091383,-829.309337589
-5.95,-5.8,0,0.75,38.9871142486,840.108451448,801.121337199,20.5483620073,-26.2371142486,-827.358451448
-5.95,-5.75,0,0.75,38.8672630215,838.104655287,799.237392265,20.5632537548,-26.1672630215,-825.404655287
-5.95,-5.7,0,0.75,38.7471526035,836.097925471,797.350772867,20.5783062572,-26.0971526035,-823.447925471
-5.95,-5.65,0,0.75,38.6267800877,834.088238042,795.461457954,20.5935223218,-26.0267800877,-821.488238042
-5.95,-5.6,0,0.75,38.5061425126,832.075568712,793.569426199,20.6089048245,-25.9561425126,-819.525568712
-5.95,-5.55,0,0.75,38.3852368603,830.059892856,791.674655996,20.6244567117,-25.8852368603,-817.559892856
-5.95,-5.5,0,0.75,38.2640600553,828.041185505,789.77712545,20.640181003,-25.8140600553,-815.591185505
-5.95,-5.45,0,0.75,38.1426089628,826.019421342,787.876812379,20.6560807927,-25.7426089628,-813.619421342
-5.95,-5.4,0,0.75,38.0208803873,823.994574691,785.973694304,20.672159253,-25.6708803873,-811.644574691
-5.95,-5.35,0,0.75,37.8988710704,821.966619513,784.067748442,20.6884196362,-25.5988710704,-809.666619513
-5.95,-5.3,0,0.75,37.7765776899,819.935529397,782.158951707,20.7048652773,-25.5265776899,-807.685529397
-5.95,-5.25,0,0.75,37.653996857,817.901277555,780.247280698,20.721499597,-25.453996857,-805.701277555
-5.95,-5.2,0,0.75,37.5311251156,815.86383681,778.332711694,20.7383261039,-25.3811251156,-803.71383681
-5.95,-5.15,0,0.75,37.4079589393,813.823179591,776.415220651,20.7553483982,-25.3079589393,-801.723179591
-5.95,-5.1,0,0.75,37.28449473,811.779277926,774.494783196,20.7725701744,-25.23449473,-799.729277926
-5.95,-5.05,0,0.75,37.1607288159,809.73210343,772.571374614,20.7899952243,-25.1607288159,-797.73210343
-5.95,-5,0,0.75,37.0366574489,807.681627302,770.644969853,20.8076274409,-25.0866574489,-795.731627302
-5.95,-4.95,0,0.75,36.9122768029,805.627820308,768.715543505,20.8254708213,-25.0122768029,-793.727820308
-5.95,-4.9,0,0.75,36.7875829711,803.57065278,766.783069809,20.8435294706,-24.9375829711,-791.72065278
-5.95,-4.85,0,0.75,36.6625719637,801.510094604,764.84752264,20.8618076058,-24.8625719637,-789.710094604
-5.95,-4.8,0,0.75,36.5372397056,799.446115207,762.908875502,20.8803095595,-24.7872397056,-787.696115207
-5.95,-4.75,0,0.75,36.4115820336,797.378683554,760.96710152,20.899039784,-24.7115820336,-785.678683554
-5.95,-4.7,0,0.75,36.2855946939,795.30776813,759.022173436,20.9180028559,-24.6355946939,-783.65776813
-5.95,-4.65,0,0.75,36.1592733391,793.233336938,757.074063599,20.9372034802,-24.5592733391,-781.633336938
-5.95,-4.6,0,0.75,36.0326135255,791.155357482,755.122743956,20.9566464953,-24.4826135255,-779.605357482
-5.95,-4.55,0,0.75,35.9056107097,789.073796758,753.168186048,20.9763368777,-24.4056107097,-777.573796758
-5.95,-4.5,0,0.75,35.7782602461,786.988621243,751.210360997,20.9962797472,-24.3282602461,-775.538621243
-5.95,-4.45,0,0.75,35.6505573832,784.899796886,749.249239502,21.0164803722,-24.2505573832,-773.499796886
-5.95,-4.4,0,0.75,35.52249726,782.80728909,747.28479183,21.0369441754,-24.17249726,-771.45728909
-5.95,-4.35,0,0.75,35.3940749031,780.711062706,745.316987802,21.0576767395,-24.0940749031,-769.411062706
-5.95,-4.3,0,0.75,35.2652852223,778.611082016,743.345796794,21.0786838135,-24.0152852223,-767.361082016
-5.95,-4.25,0,0.75,35.1361230072,776.507310723,741.371187716,21.0999713191,-23.9361230072,-765.307310723
-5.95,-4.2,0,0.75,35.0065829231,774.399711937,739.393129014,21.1215453573,-23.8565829231,-763.249711937
-5.95,-4.15,0,0.75,34.8766595067,772.288248159,737.411588652,21.1434122156,-23.7766595067,-761.188248159
-5.95,-4.1,0,0.75,34.7463471616,770.172881268,735.426534106,21.1655783754,-23.6963471616,-759.122881268
-5.95,-4.05,0,0.75,34.6156401541,768.053572509,733.437932355,21.1880505197,-23.6156401541,-757.053572509
-5.95,-4,0,0.75,34.4845326081,765.930282474,731.445749866,21.2108355412,-23.5345326081,-754.980282474
-5.95,-3.95,0,0.75,34.3530185005,763.802971091,729.44995259,21.2339405511,-23.4530185005,-752.902971091
-5.95,-3.9,0,0.75,34.2210916552,761.671597601,727.450505946,21.2573728879,-23.3710916552,-750.821597601
-5.95,-3.85,0,0.75,34.0887457386,759.536120549,725.447374811,21.2811401268,-23.2887457386,-748.736120549
-5.95,-3.8,0,0.75,33.9559742532,757.396497763,723.44052351,21.3052500899,-23.2059742532,-746.646497763
-5.95,-3.75,0,0.75,33.8227705319,755.252686338,721.429915806,21.3297108564,-23.1227705319,-744.552686338
-5.95,-3.7,0,0.75,33.6891277317,753.104642615,719.415514883,21.3545307736,-23.0391277317,-742.454642615
-5.95,-3.65,0,0.75,33.555038827,750.952322166,717.397283339,21.379718469,-22.955038827,-740.352322166
-5.95,-3.6,0,0.75,33.4204966031,748.795679773,715.37518317,21.4052828618,-22.8704966031,-738.245679773
-5.95,-3.55,0,0.75,33.2854936483,746.634669407,713.349175759,21.4312331761,-22.7854936483,-736.134669407
-5.95,-3.5,0,0.75,33.1500223471,744.469244211,711.319221864,21.4575789547,-22.7000223471,-734.019244211
-5.95,-3.45,0,0.75,33.0140748716,742.299356475,709.285281603,21.4843300732,-22.6140748716,-731.899356475
-5.95,-3.4,0,0.75,32.8776431734,740.124957613,707.24731444,21.5114967551,-22.5276431734,-729.774957613
-5.95,-3.35,0,0.75,32.740718975,737.945998147,705.205279172,21.5390895878,-22.440718975,-727.645998147
-5.95,-3.3,0,0.75,32.6032937601,735.762427677,703.159133916,21.5671195398,-22.3532937601,-725.512427677
-5.95,-3.25,0,0.75,32.4653587643,733.574194857,701.108836093,21.5955979783,-22.2653587643,-723.374194857
-5.95,-3.2,0,0.75,32.3269049644,731.381247376,699.054342411,21.624536688,-22.1769049644,-721.231247376
-5.95,-3.15,0,0.75,32.187923068,729.183531924,696.995608856,21.6539478917,-22.087923068,-719.083531924
-5.95,-3.1,0,0.75,32.048403502,726.98099417,694.932590668,21.6838442709,-21.998403502,-716.93099417
-5.95,-3.05,0,0.75,31.9083364004,724.773578735,692.865242334,21.7142389888,-21.9083364004,-714.773578735
-5.95,-3,0,0.75,31.7677115918,722.561229157,690.793517566,21.7451457141,-21.8177115918,-712.611229157
-5.95,-2.95,0,0.75,31.6265185858,720.343887871,688.717369285,21.7765786461,-21.7265185858,-710.443887871
-5.95,-2.9,0,0.75,31.4847465592,718.121496167,686.636749607,21.808552542,-21.6347465592,-708.271496167
-5.95,-2.85,0,0.75,31.3423843405,715.893994166,684.551609825,21.8410827456,-21.5423843405,-706.093994166
-5.95,-2.8,0,0.75,31.1994203945,713.661320783,682.461900389,21.8741852175,-21.4494203945,-703.911320783
-5.95,-2.75,0,0.75,31.0558428051,711.423413696,680.367570891,21.907876568,-21.3558428051,-701.723413696
-5.95,-2.7,0,0.75,30.9116392577,709.180209305,678.268570047,21.9421740915,-21.2616392577,-699.530209305
-5.95,-2.65,0,0.75,30.7667970203,706.931642699,676.164845679,21.9770958034,-21.1667970203,-697.331642699
-5.95,-2.6,0,0.75,30.6213029231,704.677647617,674.056344694,22.0126604797,-21.0713029231,-695.127647617
-5.95,-2.55,0,0.75,30.4751433377,702.418156405,671.943013067,22.0488876991,-20.9751433377,-692.918156405
-5.95,-2.5,0,0.75,30.3283041539,700.153099979,669.824795825,22.0857978879,-20.8783041539,-690.703099979
-5.95,-2.45,0,0.75,30.1807707557,697.882407778,667.701637022,22.1234123683,-20.7807707557,-688.482407778
-5.95,-2.4,0,0.75,30.0325279957,695.606007723,665.573479727,22.1617534102,-20.6825279957,-686.256007723
-5.95,-2.35,0,0.75,29.8835601673,693.323826165,663.440265997,22.2008442864,-20.5835601673,-684.023826165
-5.95,-2.3,0,0.75,29.7338509759,691.035787842,661.301936866,22.2407093317,-20.4838509759,-681.785787842
-5.95,-2.25,0,0.75,29.5833835068,688.741815826,659.158432319,22.2813740074,-20.3833835068,-679.541815826
-5.95,-2.2,0,0.75,29.4321401926,686.441831469,657.009691276,22.3228649693,-20.2821401926,-677.291831469
-5.95,-2.15,0,0.75,29.2801027767,684.135754353,654.855651576,22.3652101418,-20.1801027767,-675.035754353
-5.95,-2.1,0,0.75,29.1272522751,681.823502227,652.696249952,22.4084387977,-20.0772522751,-672.773502227
-5.95,-2.05,0,0.75,28.9735689352,679.504990953,650.531422018,22.4525816434,-19.9735689352,-670.504990953
-5.95,-2,0,0.75,28.8190321912,677.180134441,648.36110225,22.4976709123,-19.8690321912,-668.230134441
-5.95,-1.95,0,0.75,28.663620617,674.848844586,646.185223969,22.5437404647,-19.763620617,-665.948844586
-5.95,-1.9,0,0.75,28.5073118745,672.5110312,644.003719326,22.5908258962,-19.6573118745,-663.6610312
-5.95,-1.85,0,0.75,28.3500826584,670.166601943,641.816519284,22.6389646555,-19.5500826584,-661.366601943
-5.95,-1.8,0,0.75,28.1919086368,667.815462247,639.62355361,22.6881961719,-19.4419086368,-659.065462247
-5.95,-1.75,0,0.75,28.0327643863,665.457515243,637.424750857,22.7385619939,-19.3327643863,-656.757515243
-5.95,-1.7,0,0.75,27.8726233225,663.092661679,635.220038356,22.7901059404,-19.2226233225,-654.442661679
-5.95,-1.65,0,0.75,27.7114576246,660.720799835,633.009342211,22.8428742647,-19.1114576246,-652.120799835
-5.95,-1.6,0,0.75,27.5492381526,658.341825441,630.792587289,22.8969158346,-18.9992381526,-649.791825441
-5.95,-1.55,0,0.75,27.385934359,655.955631579,628.56969722,22.9522823278,-18.885934359,-647.455631579
-5.95,-1.5,0,0.75,27.221514191,653.56210859,626.340594399,23.0090284473,-18.771514191,-645.11210859
-5.95,-1.45,0,0.75,27.0559439849,651.161143975,624.10519999,23.0672121564,-18.6559439849,-642.761143975
-5.95,-1.4,0,0.75,26.8891883502,648.752622287,621.863433937,23.1268949378,-18.5391883502,-640.402622287
-5.95,-1.35,0,0.75,26.7212100434,646.336425026,619.615214982,23.188142078,-18.4212100434,-638.036425026
-5.95,-1.3,0,0.75,26.5519698289,643.912430515,617.360460686,23.2510229811,-18.3019698289,-635.662430515
-5.95,-1.25,0,0.75,26.3814263265,641.480513786,615.09908746,23.3156115158,-18.1814263265,-633.280513786
-5.95,-1.2,0,0.75,26.2095358438,639.040546452,612.831010608,23.3819863984,-18.0595358438,-630.890546452
-5.95,-1.15,0,0.75,26.0362521914,636.592396567,610.556144375,23.4502316189,-17.9362521914,-628.492396567
-5.95,-1.1,0,0.75,25.8615264778,634.135928492,608.274402015,23.5204369138,-17.8115264778,-626.085928492
-5.95,-1.05,0,0.75,25.6853068833,631.671002746,605.985695862,23.5926982931,-17.6853068833,-623.671002746
-5.95,-1,0,0.75,25.5075384083,629.197475844,603.689937436,23.6671186288,-17.5575384083,-621.247475844
-5.95,-0.95,0,0.75,25.328162593,626.715200143,601.38703755,23.7438083138,-17.428162593,-618.815200143
-5.95,-0.9,0,0.75,25.1471172052,624.224023661,599.076906456,23.8228860018,-17.2971172052,-616.374023661
-5.95,-0.85,0,0.75,24.96433589,621.723789897,596.759454007,23.9044794396,-17.16433589,-613.923789897
-5.95,-0.8,0,0.75,24.7797477771,619.21433764,594.434589863,23.9887264071,-17.0297477771,-611.46433764
-5.95,-0.75,0,0.75,24.5932770386,616.695500765,592.102223726,24.075775782,-16.8932770386,-608.995500765
-5.95,-0.7,0,0.75,24.4048423896,614.167108018,589.762265629,24.1657887486,-16.7548423896,-606.517108018
-5.95,-0.65,0,0.75,24.2143565216,611.628982791,587.414626269,24.2589401765,-16.6143565216,-604.028982791
-5.95,-0.6,0,0.75,24.0217254589,609.080942878,585.059217419,24.3554201974,-16.4717254589,-601.530942878
-5.95,-0.55,0,0.75,23.8268478231,606.522800225,582.695952402,24.4554360161,-16.3268478231,-599.022800225
