g12,g13,g23,alpha,T1,T_alpha,W_alpha,W_over_T1,L3_cain,L3_frac
-6,-3.8,0.5,0.75,30.7331454607,726.440027389,695.706881928,22.6370217399,-20.4331454607,-716.140027389
-6,-3.75,0.5,0.75,30.6064269829,724.352142765,693.745715783,22.666667892,-20.3564269829,-714.102142765
-6,-3.7,0.5,0.75,30.4793036499,722.26021278,691.78090913,22.6967425856,-20.2793036499,-712.06021278
-6,-3.65,0.5,0.75,30.3517689836,720.164194943,689.812425959,22.727256073,-20.2017689836,-710.014194943
-6,-3.6,0.5,0.75,30.2238163317,718.064046006,687.840229674,22.7582189531,-20.1238163317,-707.964046006
-6,-3.55,0.5,0.75,30.0954388602,715.959721948,685.864283088,22.7896421871,-20.0454388602,-705.909721948
-6,-3.5,0.5,0.75,29.9666295471,713.851177954,683.884548407,22.8215371146,-19.9666295471,-703.851177954
-6,-3.45,0.5,0.75,29.8373811747,711.738368394,681.900987219,22.8539154702,-19.8873811747,-701.788368394
-6,-3.4,0.5,0.75,29.707686322,709.6212468,679.913560478,22.8867894022,-19.807686322,-699.7212468
-6,-3.35,0.5,0.75,29.5775373566,707.499765847,677.922228491,22.9201714909,-19.7275373566,-697.649765847
-6,-3.3,0.5,0.75,29.446926426,705.373877333,675.926950907,22.9540747693,-19.646926426,-695.573877333
-6,-3.25,0.5,0.75,29.3158454488,703.243532148,673.927686699,22.9885127439,-19.5658454488,-693.493532148
-6,-3.2,0.5,0.75,29.1842861054,701.108680258,671.924394153,23.0234994177,-19.4842861054,-691.408680258
-6,-3.15,0.5,0.75,29.0522398275,698.969270675,669.917030847,23.0590493134,-19.4022398275,-689.319270675
-6,-3.1,0.5,0.75,28.9196977882,696.825251433,667.905553645,23.0951774993,-19.3196977882,-687.225251433
-6,-3.05,0.5,0.75,28.7866508905,694.676569562,665.889918671,23.1318996157,-19.2366508905,-685.126569562
-6,-3,0.5,0.75,28.6530897558,692.523171059,663.870081304,23.1692319035,-19.1530897558,-683.023171059
-6,-2.95,0.5,0.75,28.5190047114,690.365000862,661.84599615,23.2071912343,-19.0690047114,-680.915000862
-6,-2.9,0.5,0.75,28.3843857776,688.202002814,659.817617037,23.2457951427,-18.9843857776,-678.802002814
-6,-2.85,0.5,0.75,28.2492226538,686.034119643,657.784896989,23.2850618599,-18.8992226538,-676.684119643
-6,-2.8,0.5,0.75,28.1135047038,683.861292918,655.747788215,23.3250103509,-18.8135047038,-674.561292918
-6,-2.75,0.5,0.75,27.9772209403,681.683463027,653.706242087,23.3656603521,-18.7272209403,-672.433463027
-6,-2.7,0.5,0.75,27.8403600085,679.500569134,651.660209125,23.4070324136,-18.6403600085,-670.300569134
-6,-2.65,0.5,0.75,27.7029101689,677.312549148,649.609638979,23.4491479422,-18.5529101689,-668.162549148
-6,-2.6,0.5,0.75,27.5648592782,675.119339688,647.55448041,23.4920292491,-18.4648592782,-666.019339688
-6,-2.55,0.5,0.75,27.4261947702,672.920876039,645.494681269,23.5356995995,-18.3761947702,-663.870876039
-6,-2.5,0.5,0.75,27.2869036345,670.717092116,643.430188481,23.5801832667,-18.2869036345,-661.717092116
-6,-2.45,0.5,0.75,27.1469723943,668.507920423,641.360948029,23.6255055891,-18.1969723943,-659.557920423
-6,-2.4,0.5,0.75,27.006387083,666.293292008,639.286904925,23.6716930318,-18.106387083,-657.393292008
-6,-2.35,0.5,0.75,26.8651332181,664.073136421,637.208003203,23.7187732527,-18.0151332181,-655.223136421
-6,-2.3,0.5,0.75,26.7231957751,661.847381664,635.124185889,23.766775173,-17.9231957751,-653.047381664
-6,-2.25,0.5,0.75,26.5805591577,659.615954147,633.035394989,23.8157290534,-17.8305591577,-650.865954147
-6,-2.2,0.5,0.75,26.4372071679,657.378778633,630.941571465,23.8656665758,-17.7372071679,-648.678778633
-6,-2.15,0.5,0.75,26.2931229719,655.13577819,628.842655218,23.9166209313,-17.6431229719,-646.48577819
-6,-2.1,0.5,0.75,26.1482890655,652.886874133,626.738585068,23.9686269147,-17.5482890655,-644.286874133
-6,-2.05,0.5,0.75,26.0026872355,650.631985972,624.629298736,24.0217210274,-17.4526872355,-642.081985972
-6,-2,0.5,0.75,25.8562985195,648.371031346,622.514732826,24.0759415876,-17.3562985195,-639.871031346
-6,-1.95,0.5,0.75,25.7091031611,646.103925966,620.394822805,24.1313288495,-17.2591031611,-637.653925966
-6,-1.9,0.5,0.75,25.5610805634,643.830583552,618.269502989,24.1879251331,-17.1610805634,-635.430583552
-6,-1.85,0.5,0.75,25.4122092377,641.55091576,616.138706522,24.2457749643,-17.0622092377,-633.20091576
-6,-1.8,0.5,0.75,25.2624667485,639.264832117,614.002365369,24.3049252269,-16.9624667485,-630.964832117
-6,-1.75,0.5,0.75,25.1118296541,636.972239946,611.860410292,24.3654253282,-16.8618296541,-628.722239946
-6,-1.7,0.5,0.75,24.9602734422,634.673044287,609.712770845,24.4273273791,-16.7602734422,-626.473044287
-6,-1.65,0.5,0.75,24.8077724604,632.367147823,607.559375363,24.4906863901,-16.6577724604,-624.217147823
-6,-1.6,0.5,0.75,24.6542998401,630.05445079,605.40015095,24.5555604855,-16.5542998401,-621.95445079
-6,-1.55,0.5,0.75,24.4998274146,627.734850892,603.235023478,24.6220111378,-16.4498274146,-619.684850892
-6,-1.5,0.5,0.75,24.3443256296,625.408243211,601.063917581,24.6901034239,-16.3443256296,-617.408243211
-6,-1.45,0.5,0.75,24.1877634452,623.074520106,598.88675666,24.7599063062,-16.2377634452,-615.124520106
-6,-1.4,0.5,0.75,24.0301082296,620.733571118,596.703462888,24.8314929416,-16.1301082296,-612.833571118
-6,-1.35,0.5,0.75,23.8713256419,618.385282862,594.51395722,24.9049410216,-16.0213256419,-610.535282862
-6,-1.3,0.5,0.75,23.7113795048,616.029538914,592.318159409,24.9803331472,-15.9113795048,-608.229538914
-6,-1.25,0.5,0.75,23.5502316635,613.6662197,590.115988036,25.0577572428,-15.8002316635,-605.9162197
-6,-1.2,0.5,0.75,23.3878418313,611.295202368,587.907360536,25.1373070152,-15.6878418313,-603.595202368
-6,-1.15,0.5,0.75,23.2241674186,608.916360664,585.692193245,25.2190824622,-15.5741674186,-601.266360664
-6,-1.1,0.5,0.75,23.059163345,606.529564797,583.470401452,25.3031904376,-15.459163345,-598.929564797
-6,-1.05,0.5,0.75,22.8927818299,604.134681295,581.241899466,25.3897452824,-15.3427818299,-596.584681295
-6,-1,0.5,0.75,22.7249721603,601.731572858,579.006600697,25.4788695279,-15.2249721603,-594.231572858
-6,-0.95,0.5,0.75,22.5556804334,599.320098197,576.764417764,25.5706946846,-15.1056804334,-591.870098197
-6,-0.9,0.5,0.75,22.3848492673,596.900111875,574.515262608,25.6653621272,-14.9848492673,-589.500111875
-6,-0.85,0.5,0.75,22.2124174791,594.471464126,572.259046647,25.7630240916,-14.8624174791,-587.121464126
-6,-0.8,0.5,0.75,22.0383197226,592.034000674,569.995680951,25.8638447997,-14.7383197226,-584.734000674
-6,-0.75,0.5,0.75,21.8624860802,589.587562538,567.725076458,25.9680017349,-14.6124860802,-582.337562538
-6,-0.7,0.5,0.75,21.6848416025,587.131985826,565.447144224,26.07568709,-14.4848416025,-579.931985826
-6,-0.65,0.5,0.75,21.5053057864,584.667101518,563.161795731,26.1871094196,-14.3553057864,-577.517101518
-6,-0.6,0.5,0.75,21.323791981,582.192735234,560.868943253,26.3024955295,-14.223791981,-575.092735234
-6,-0.55,0.5,0.75,21.1402067097,579.708706995,558.568500285,26.4220926481,-14.0902067097,-572.658706995
-6,-0.5,0.5,0.75,20.9544488928,577.214830959,556.260382067,26.5461709307,-13.9544488928,-570.214830959
-6,-0.45,0.5,0.75,20.7664089522,574.710915154,553.944506201,26.67502636,-13.8164089522,-567.760915154
-6,-0.4,0.5,0.75,20.5759677768,572.196761179,551.620793402,26.8089841209,-13.6759677768,-565.296761179
-6,-0.35,0.5,0.75,20.3829955189,569.672163905,549.289168386,26.9484025485,-13.5329955189,-562.822163905
-6,-0.3,0.5,0.75,20.187350188,567.136911138,546.94956095,27.0936777663,-13.387350188,-560.336911138
-6,-0.25,0.5,0.75,19.988876,564.590783277,544.601907277,27.2452491715,-13.238876,-557.840783277
-6,-0.2,0.5,0.75,19.7874014237,562.033552935,542.246151511,27.4036059561,-13.0874014237,-555.333552935
-6,-0.15,0.5,0.75,19.5827368592,559.464984551,539.882247691,27.5692949138,-12.9327368592,-552.814984551
-6,-0.1,0.5,0.75,19.3746718544,556.884833958,537.510162103,27.742929849,-12.7746718544,-550.284833958
-6,-0.05,0.5,0.75,19.1629717461,554.292847938,535.129876192,27.9252030052,-12.6129717461,-547.742847938
-6,0,0.5,0.75,18.9473735713,551.688763734,532.741390163,28.1168990604,-12.4473735713,-545.188763734
-6,0.05,0.5,0.75,18.7275810453,549.072308537,530.344727492,28.3189124217,-12.2775810453,-542.622308537
-6,0.1,0.5,0.75,18.5032583325,546.443198928,527.939940596,28.5322688096,-12.1032583325,-540.043198928
-6,0.15,0.5,0.75,18.2740222349,543.801140285,525.52711805,28.7581524908,-11.9240222349,-537.451140285
-6,0.2,0.5,0.75,18.0394322773,541.145826144,523.106393867,28.9979410563,-11.7394322773,-534.845826144
-6,0.25,0.5,0.75,17.7989779531,538.476937514,520.677959561,29.2532504356,-11.5489779531,-532.226937514
-6,0.3,0.5,0.75,17.5520620676,535.794142136,518.242080068,29.525994044,-11.3520620676,-529.594142136
-6,0.35,0.5,0.75,17.2979786134,533.097093685,515.799115071,29.8184618329,-11.1479786134,-526.947093685
-6,0.4,0.5,0.75,17.0358828082,530.385430913,513.349548104,30.1334280052,-10.9358828082,-524.285430913
-6,0.45,0.5,0.75,16.764749609,527.658776717,510.894027108,30.4743010795,-10.714749609,-521.608776717
-6,0.5,0.5,0.75,16.4833147735,524.916737132,508.433422359,30.845338413,-10.4833147735,-518.916737132
-6,0.55,0.5,0.75,16.1899885547,522.158900244,505.968911689,31.251962284,-10.2399885547,-516.208900244
-6,0.6,0.5,0.75,15.8827246839,519.384834998,503.502110314,31.7012427234,-9.98272468391,-513.484834998
-6,0.65,0.5,0.75,15.5588125818,516.594089917,501.035277335,32.2026680828,-9.70881258181,-510.744089917
-6,0.7,0.5,0.75,15.2145294053,513.786191692,498.571662287,32.7694435369,-9.41452940525,-507.986191692
-6,0.75,0.5,0.75,14.844515479,510.960643657,496.116128178,33.4208367312,-9.09451547903,-505.210643657
-6,0.8,0.5,0.75,14.440544832,508.116924109,493.676379277,34.1868250138,-8.74054483205,-502.416924109
-6,0.85,0.5,0.75,13.9887700975,505.254484479,491.265714382,35.1185780421,-8.33877009747,-499.604484479
-6,0.9,0.5,0.75,13.4621910353,502.372747315,488.91055628,36.3173093441,-7.86219103534,-496.772747315
-6,0.95,0.5,0.75,12.7911011094,499.471104073,486.680002964,38.0483274115,-7.24110110941,-493.921104073
-5.95,-6,0.5,0.75,35.8698381572,812.89502214,777.025183982,21.6623554468,-23.4198381572,-800.44502214
-5.95,-5.95,0.5,0.75,35.7565407529,810.9540998,775.197559047,21.6798812951,-23.3565407529,-798.5540998
-5.95,-5.9,0.5,0.75,35.6430152477,809.010467521,773.367452273,21.6975877854,-23.2930152477,-796.660467521
-5.95,-5.85,0.5,0.75,35.5292591575,807.064103634,771.534844476,21.7154779686,-23.2292591575,-794.764103634
-5.95,-5.8,0.5,0.75,35.4152699532,805.114986179,769.699716226,21.7335549677,-23.1652699532,-792.864986179
-5.95,-5.75,0.5,0.75,35.3010450588,803.163092897,767.862047838,21.7518219803,-23.1010450588,-790.963092897
-5.95,-5.7,0.5,0.75,35.1865818507,801.208401228,766.021819377,21.7702822805,-23.0365818507,-789.058401228
-5.95,-5.65,0.5,0.75,35.0718776561,799.250888299,764.179010643,21.7889392218,-22.9718776561,-787.150888299
-5.95,-5.6,0.5,0.75,34.9569297519,797.290530924,762.333601172,21.807796239,-22.9069297519,-785.240530924
-5.95,-5.55,0.5,0.75,34.8417353635,795.327305595,760.485570232,21.8268568513,-22.8417353635,-783.327305595
-5.95,-5.5,0.5,0.75,34.7262916631,793.361188477,758.634896814,21.8461246647,-22.7762916631,-781.411188477
-5.95,-5.45,0.5,0.75,34.6105957683,791.392155398,756.78155963,21.8656033747,-22.7105957683,-779.492155398
-5.95,-5.4,0.5,0.75,34.4946447409,789.420181848,754.925537107,21.8852967693,-22.6446447409,-777.570181848
-5.95,-5.35,0.5,0.75,34.3784355852,787.445242968,753.066807383,21.9052087323,-22.5784355852,-775.645242968
-5.95,-5.3,0.5,0.75,34.2619652464,785.467313543,751.205348297,21.9253432456,-22.5119652464,-773.717313543
-5.95,-5.25,0.5,0.75,34.1452306089,783.486367999,749.34113739,21.9457043935,-22.4452306089,-771.786367999
-5.95,-5.2,0.5,0.75,34.0282284946,781.50238039,747.474151896,21.9662963652,-22.3782284946,-769.85238039
-5.95,-5.15,0.5,0.75,33.9109556614,779.515324395,745.604368734,21.9871234588,-22.3109556614,-767.915324395
-5.95,-5.1,0.5,0.75,33.7934088011,777.525173307,743.731764506,22.0081900847,-22.2434088011,-765.975173307
-5.95,-5.05,0.5,0.75,33.6755845375,775.531900028,741.85631549,22.0295007698,-22.1755845375,-764.031900028
-5.95,-5,0.5,0.75,33.5574794244,773.535477057,739.977997633,22.0510601608,-22.1074794244,-762.085477057
-5.95,-4.95,0.5,0.75,33.4390899438,771.535876487,738.096786543,22.0728730292,-22.0390899438,-760.135876487
-5.95,-4.9,0.5,0.75,33.3204125038,769.533069991,736.212657487,22.0949442749,-21.9704125038,-758.183069991
-5.95,-4.85,0.5,0.75,33.2014434359,767.527028816,734.32558538,22.1172789309,-21.9014434359,-756.227028816
-5.95,-4.8,0.5,0.75,33.0821789931,765.517723774,732.435544781,22.1398821684,-21.8321789931,-754.267723774
-5.95,-4.75,0.5,0.75,32.9626153478,763.505125232,730.542509884,22.162759301,-21.7626153478,-752.305125232
-5.95,-4.7,0.5,0.75,32.8427485885,761.489203101,728.646454512,22.1859157905,-21.6927485885,-750.339203101
-5.95,-4.65,0.5,0.75,32.7225747182,759.469926828,726.74735211,22.2093572516,-21.6225747182,-748.369926828
-5.95,-4.6,0.5,0.75,32.602089651,757.447265388,724.845175737,22.2330894583,-21.552089651,-746.397265388
-5.95,-4.55,0.5,0.75,32.4812892096,755.421187267,722.939898058,22.2571183487,-21.4812892096,-744.421187267
-5.95,-4.5,0.5,0.75,32.3601691225,753.391660458,721.031491336,22.2814500321,-21.4101691225,-742.441660458
-5.95,-4.45,0.5,0.75,32.2387250209,751.358652446,719.119927425,22.3060907948,-21.3387250209,-740.458652446
-5.95,-4.4,0.5,0.75,32.1169524355,749.322130197,717.205177761,22.3310471067,-21.2669524355,-738.472130197
-5.95,-4.35,0.5,0.75,31.9948467932,747.282060149,715.287213355,22.3563256289,-21.1948467932,-736.482060149
-5.95,-4.3,0.5,0.75,31.8724034141,745.238408196,713.366004781,22.3819332202,-21.1224034141,-734.488408196
-5.95,-4.25,0.5,0.75,31.7496175074,743.191139679,711.441522171,22.4078769455,-21.0496175074,-732.491139679
-5.95,-4.2,0.5,0.75,31.6264841679,741.140219371,709.513735203,22.4341640833,-20.9764841679,-730.490219371
-5.95,-4.15,0.5,0.75,31.5029983725,739.085611465,707.582613093,22.4608021346,-20.9029983725,-728.485611465
-5.95,-4.1,0.5,0.75,31.3791549757,737.027279561,705.648124585,22.4877988312,-20.8291549757,-726.477279561
-5.95,-4.05,0.5,0.75,31.2549487055,734.965186649,703.710237944,22.5151621452,-20.7549487055,-724.465186649
-5.95,-4,0.5,0.75,31.1303741592,732.899295099,701.76892094,22.542900299,-20.6803741592,-722.449295099
-5.95,-3.95,0.5,0.75,31.0054257986,730.829566643,699.824140844,22.571021775,-20.6054257986,-720.429566643
-5.95,-3.9,0.5,0.75,30.8800979453,728.755962359,697.875864414,22.5995353269,-20.5300979453,-718.405962359
-5.95,-3.85,0.5,0.75,30.7543847758,726.67844266,695.924057884,22.6284499904,-20.4543847758,-716.37844266
-5.95,-3.8,0.5,0.75,30.628280316,724.596967272,693.968686956,22.6577750953,-20.378280316,-714.346967272
-5.95,-3.75,0.5,0.75,30.5017784357,722.511495221,692.009716785,22.6875202783,-20.3017784357,-712.311495221
-5.95,-3.7,0.5,0.75,30.3748728432,720.421984814,690.047111971,22.7176954957,-20.2248728432,-710.271984814
-5.95,-3.65,0.5,0.75,30.2475570787,718.328393622,688.080836543,22.7483110372,-20.1475570787,-708.228393622
-5.95,-3.6,0.5,0.75,30.1198245087,716.230678461,686.110853952,22.779377541,-20.0698245087,-706.180678461
-5.95,-3.55,0.5,0.75,29.9916683185,714.128795372,684.137127054,22.8109060086,-19.9916683185,-704.128795372
-5.95,-3.5,0.5,0.75,29.8630815058,712.022699605,682.159618099,22.8429078213,-19.9130815058,-702.072699605
-5.95,-3.45,0.5,0.75,29.7340568735,709.912345594,680.17828872,22.8753947574,-19.8340568735,-700.012345594
-5.95,-3.4,0.5,0.75,29.6045870215,707.797686937,678.193099915,22.9083790098,-19.7545870215,-697.947686937
-5.95,-3.35,0.5,0.75,29.4746643387,705.678676378,676.204012039,22.9418732057,-19.6746643387,-695.878676378
-5.95,-3.3,0.5,0.75,29.3442809951,703.555265781,674.210984785,22.9758904264,-19.5942809951,-693.805265781
-5.95,-3.25,0.5,0.75,29.2134289319,701.427406106,672.213977174,23.0104442289,-19.5134289319,-691.727406106
-5.95,-3.2,0.5,0.75,29.0820998531,699.295047388,670.212947535,23.0455486681,-19.4320998531,-689.645047388
-5.95,-3.15,0.5,0.75,28.9502852146,697.158138712,668.207853497,23.0812183212,-19.3502852146,-687.558138712
-5.95,-3.1,0.5,0.75,28.8179762143,695.016628183,666.198651969,23.1174683127,-19.2679762143,-685.466628183
-5.95,-3.05,0.5,0.75,28.6851637809,692.870462905,664.185299124,23.1543143416,-19.1851637809,-683.370462905
-5.95,-3,0.5,0.75,28.5518385624,690.719588949,662.167750387,23.1917727098,-19.1018385624,-681.269588949
-5.95,-2.95,0.5,0.75,28.4179909133,688.563951328,660.145960415,23.2298603525,-19.0179909133,-679.163951328
-5.95,-2.9,0.5,0.75,28.2836108822,686.403493965,658.119883083,23.2685948701,-18.9336108822,-677.053493965
-5.95,-2.85,0.5,0.75,28.1486881975,684.238159662,656.089471464,23.3079945631,-18.8486881975,-674.938159662
-5.95,-2.8,0.5,0.75,28.0132122529,682.06789007,654.054677817,23.3480784678,-18.7632122529,-672.81789007
-5.95,-2.75,0.5,0.75,27.8771720923,679.892625655,652.015453563,23.3888663959,-18.6771720923,-670.692625655
-5.95,-2.7,0.5,0.75,27.740556393,677.712305665,649.971749272,23.4303789752,-18.590556393,-668.562305665
-5.95,-2.65,0.5,0.75,27.6033534485,675.526868092,647.923514644,23.4726376943,-18.5033534485,-666.426868092
-5.95,-2.6,0.5,0.75,27.4655511498,673.336249638,645.870698488,23.5156649494,-18.4155511498,-664.286249638
-5.95,-2.55,0.5,0.75,27.3271369662,671.140385675,643.813248708,23.5594840947,-18.3271369662,-662.140385675
-5.95,-2.5,0.5,0.75,27.1880979241,668.939210204,641.75111228,23.6041194964,-18.2380979241,-659.989210204
-5.95,-2.45,0.5,0.75,27.0484205847,666.732655819,639.684235234,23.6495965903,-18.1484205847,-657.832655819
-5.95,-2.4,0.5,0.75,26.9080910207,664.520653657,637.612562637,23.6959419435,-18.0580910207,-655.670653657
-5.95,-2.35,0.5,0.75,26.7670947908,662.30313336,635.536038569,23.7431833203,-17.9670947908,-653.50313336
-5.95,-2.3,0.5,0.75,26.6254169126,660.080023023,633.45460611,23.7913497539,-17.8754169126,-651.330023023
-5.95,-2.25,0.5,0.75,26.483041834,657.851249149,631.368207315,23.8404716222,-17.783041834,-649.151249149
-5.95,-2.2,0.5,0.75,26.3399534026,655.616736599,629.276783196,23.8905807302,-17.6899534026,-646.966736599
-5.95,-2.15,0.5,0.75,26.1961348324,653.376408538,627.180273706,23.9417103981,-17.5961348324,-644.776408538
-5.95,-2.1,0.5,0.75,26.0515686683,651.130186381,625.078617713,23.9938955566,-17.5015686683,-642.580186381
-5.95,-2.05,0.5,0.75,25.9062367488,648.877989738,622.971752989,24.0471728499,-17.4062367488,-640.377989738
-5.95,-2,0.5,0.75,25.7601201647,646.619736352,620.859616187,24.1015807464,-17.3101201647,-638.169736352
-5.95,-1.95,0.5,0.75,25.6131992157,644.355342038,618.742142822,24.1571596586,-17.2131992157,-635.955342038
-5.95,-1.9,0.5,0.75,25.4654533629,642.084720621,616.619267258,24.2139520734,-17.1154533629,-633.734720621
-5.95,-1.85,0.5,0.75,25.3168611783,639.807783867,614.490922689,24.2720026926,-17.0168611783,-631.507783867
-5.95,-1.8,0.5,0.75,25.1674002897,637.524441412,612.357041122,24.3313585858,-16.9174002897,-629.274441412
-5.95,-1.75,0.5,0.75,25.0170473217,635.23460069,610.217553368,24.3920693566,-16.8170473217,-627.03460069
-5.95,-1.7,0.5,0.75,24.8657778311,632.938166857,608.072389026,24.4541873235,-16.7157778311,-624.788166857
-5.95,-1.65,0.5,0.75,24.7135662379,630.63504271,605.921476472,24.5177677167,-16.6135662379,-622.53504271
-5.95,-1.6,0.5,0.75,24.5603857494,628.325128604,603.764742854,24.5828688936,-16.5103857494,-620.275128604
-5.95,-1.55,0.5,0.75,24.4062082785,626.008322362,601.602114083,24.6495525736,-16.4062082785,-618.008322362
-5.95,-1.5,0.5,0.75,24.2510043542,623.684519187,599.433514833,24.7178840957,-16.3010043542,-615.734519187
-5.95,-1.45,0.5,0.75,24.0947430244,621.353611564,597.25886854,24.7879327012,-16.1947430244,-613.453611564
-5.95,-1.4,0.5,0.75,23.9373917491,619.015489161,595.078097411,24.8597718435,-16.0873917491,-611.165489161
-5.95,-1.35,0.5,0.75,23.7789162848,616.670038718,592.891122434,24.93347953,-15.9789162848,-608.870038718
-5.95,-1.3,0.5,0.75,23.6192805561,614.317143946,590.69786339,25.0091386987,-15.8692805561,-606.567143946
-5.95,-1.25,0.5,0.75,23.4584465159,611.956685401,588.498238885,25.0868376338,-15.7584465159,-604.256685401
-5.95,-1.2,0.5,0.75,23.2963739912,609.588540368,586.292166377,25.1666704268,-15.6463739912,-601.938540368
-5.95,-1.15,0.5,0.75,23.1330205129,607.212582731,584.079562218,25.2487374873,-15.5330205129,-599.612582731
-5.95,-1.1,0.5,0.75,22.9683411276,604.828682839,581.860341711,25.3331461109,-15.4183411276,-597.278682839
-5.95,-1.05,0.5,0.75,22.8022881896,602.436707362,579.634419173,25.4200111126,-15.3022881896,-594.936707362
-5.95,-1,0.5,0.75,22.6348111294,600.036519146,577.401708017,25.5094555336,-15.1848111294,-592.586519146
-5.95,-0.95,0.5,0.75,22.465856196,597.627977051,575.162120855,25.6016114337,-15.065856196,-590.227977051
